Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,_report_date,_source_file,_ingested_at
Hubei,Mainland China,2020-03-08T14:43:03,67707,2986,45235,30.9756,112.2707,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
,Italy,2020-03-08T18:03:04,7375,366,622,43.0,12.0,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
,South Korea,2020-03-08T12:53:03,7314,50,118,36.0,128.0,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
,Iran,2020-03-08T11:03:30,6566,194,2134,32.0,53.0,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
Guangdong,Mainland China,2020-03-08T14:43:03,1352,7,1256,23.3417,113.4244,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
Henan,Mainland China,2020-03-08T05:03:02,1272,22,1247,33.882,113.614,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
Zhejiang,Mainland China,2020-03-08T09:03:04,1215,1,1161,29.1832,120.0934,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
,France,2020-03-08T18:03:04,1115,19,12,47.0,2.0,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
,Germany,2020-03-08T21:03:03,1040,0,18,51.0,9.0,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
Hunan,Mainland China,2020-03-08T12:53:03,1018,4,968,27.6104,111.7088,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
Anhui,Mainland China,2020-03-08T05:13:06,990,6,984,31.8257,117.2264,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
Jiangxi,Mainland China,2020-03-08T06:53:04,935,1,919,27.614,115.7221,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
Shandong,Mainland China,2020-03-08T10:03:11,758,6,642,36.3427,118.1498,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
Diamond Princess cruise ship,Others,2020-03-06T01:29:39,696,6,40,35.4437,139.638,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
,Spain,2020-03-08T20:33:02,673,17,30,40.0,-4.0,2020-03-08,03-08-2020.csv,2026-05-18 17:40:46.449557
