Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,2020-02-29T12:13:10,66337,2727,28993,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
,South Korea,2020-02-29T18:13:07,3150,16,27,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Guangdong,Mainland China,2020-02-29T15:33:03,1349,7,983,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Henan,Mainland China,2020-02-29T12:43:05,1272,21,1170,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Zhejiang,Mainland China,2020-02-29T09:13:10,1205,1,1016,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
,Italy,2020-02-29T18:03:05,1128,29,46,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Hunan,Mainland China,2020-02-29T15:33:03,1018,4,846,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Anhui,Mainland China,2020-02-29T05:03:13,990,6,868,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Jiangxi,Mainland China,2020-02-29T01:23:07,935,1,811,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Shandong,Mainland China,2020-02-29T15:33:03,756,6,421,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Diamond Princess cruise ship,Others,2020-02-29T01:43:02,705,6,10,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Jiangsu,Mainland China,2020-02-29T07:23:11,631,0,523,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
,Iran,2020-02-29T14:53:04,593,43,123,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Chongqing,Mainland China,2020-02-29T23:13:06,576,6,438,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Sichuan,Mainland China,2020-02-29T12:03:07,538,3,351,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Heilongjiang,Mainland China,2020-02-29T12:03:07,480,13,301,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Beijing,Mainland China,2020-02-29T03:33:02,411,8,271,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Shanghai,Mainland China,2020-02-29T06:23:03,337,3,287,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Hebei,Mainland China,2020-02-29T15:33:03,318,6,282,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Fujian,Mainland China,2020-02-29T15:33:03,296,1,243,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Guangxi,Mainland China,2020-02-29T12:03:07,252,2,176,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Shaanxi,Mainland China,2020-02-29T09:03:06,245,1,207,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
,Japan,2020-02-29T15:53:04,241,5,32,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Yunnan,Mainland China,2020-02-29T05:03:13,174,2,157,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Hainan,Mainland China,2020-02-29T23:43:02,168,5,148,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Guizhou,Mainland China,2020-02-27T00:43:02,146,2,112,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Tianjin,Mainland China,2020-02-29T12:03:07,136,3,109,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Shanxi,Mainland China,2020-02-29T23:13:06,133,0,114,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
Liaoning,Mainland China,2020-02-29T15:33:03,121,1,96,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
,Singapore,2020-02-29T14:33:03,102,0,72,2020-02-29,02-29-2020.csv,2026-05-18 17:40:41.169064
