Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Guangxi,Mainland China,2020-02-22T05:53:02,249,2,104,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Shaanxi,Mainland China,2020-02-22T09:53:02,245,1,149,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Yunnan,Mainland China,2020-02-22T04:43:02,174,2,107,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Hainan,Mainland China,2020-02-22T09:53:02,168,4,104,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Guizhou,Mainland China,2020-02-22T01:03:10,146,2,90,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Tianjin,Mainland China,2020-02-22T12:33:04,135,3,65,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Shanxi,Mainland China,2020-02-22T23:23:05,132,0,81,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Japan,2020-02-22T14:53:02,122,1,22,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Liaoning,Mainland China,2020-02-22T02:23:05,121,1,66,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Gansu,Mainland China,2020-02-21T15:13:07,91,2,76,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Jilin,Mainland China,2020-02-22T12:33:04,91,1,52,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Singapore,2020-02-21T03:43:02,85,0,37,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Xinjiang,Mainland China,2020-02-22T11:13:14,76,2,25,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Inner Mongolia,Mainland China,2020-02-22T23:53:01,75,0,26,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Ningxia,Mainland China,2020-02-21T06:23:04,71,0,48,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Hong Kong,Hong Kong,2020-02-22T13:23:05,69,2,6,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Italy,2020-02-22T23:43:02,62,2,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Thailand,2020-02-21T18:53:02,35,0,20,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Iran,2020-02-22T10:03:05,28,5,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Taiwan,Taiwan,2020-02-21T06:53:03,26,1,2,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Germany,2020-02-21T23:03:13,16,0,14,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Vietnam,2020-02-21T06:03:04,16,0,14,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,United Arab Emirates,2020-02-22T14:53:02,13,0,4,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,France,2020-02-15T20:53:02,12,1,4,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Omaha, NE (From Diamond Princess)",US,2020-02-22T23:03:09,11,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Macau,Macau,2020-02-20T02:13:19,10,0,6,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Unknown,United Kingdom,2020-02-16T16:23:06,9,0,8,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
From Diamond Princess,Australia,2020-02-22T17:03:05,7,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
British Columbia,Canada,2020-02-21T05:23:04,6,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Queensland,Australia,2020-02-21T05:43:02,5,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Travis, CA (From Diamond Princess)",US,2020-02-22T17:13:24,5,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Victoria,Australia,2020-02-13T17:53:03,4,0,4,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,India,2020-02-16T07:43:02,3,0,3,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Philippines,2020-02-12T07:43:02,3,1,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
South Australia,Australia,2020-02-17T08:13:09,2,0,2,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Toronto, ON",Canada,2020-02-21T05:23:04,2,0,2,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Russia,2020-02-12T14:43:03,2,0,2,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Spain,2020-02-15T17:23:04,2,0,2,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Lackland, TX (From Diamond Princess)",US,2020-02-22T17:13:24,2,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Belgium,2020-02-17T04:23:06,1,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Cambodia,2020-02-12T07:43:02,1,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Egypt,2020-02-21T18:53:02,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Finland,2020-02-12T00:03:12,2,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
From Diamond Princess,Israel,2020-02-22T20:53:02,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Lebanon,2020-02-22T20:53:02,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Nepal,2020-02-12T14:43:03,1,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Sri Lanka,2020-02-08T03:43:03,1,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Sweden,2020-02-01T02:13:26,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Sacramento County, CA",US,2020-02-21T23:13:16,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Unknown,China,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Kiribati,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Palau,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Cook Islands,New Zealand,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Summer Olympics 2020,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Johor,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Kedah,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Kelantan,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Melaka,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Negeri Sembilan,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Pahang,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Perak,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Perlis,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Pulau Pinang,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Sabah,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Sarawak,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Selangor,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Terengganu,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
W.P. Kuala Lumpur,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
W.P. Labuan,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
W.P. Putrajaya,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Unknown,Malaysia,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Tonga,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Winter Olympics 2022,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Antarctica,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Jersey,United Kingdom,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Guernsey,United Kingdom,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,"Korea, North",2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Unknown,Ukraine,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
England,United Kingdom,2020-02-22T23:33:06,0,3,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Northern Ireland,United Kingdom,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Scotland,United Kingdom,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Wales,United Kingdom,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Nauru,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Niue,New Zealand,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
,Tuvalu,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
Pitcairn Islands,United Kingdom,2020-02-22T23:33:06,0,0,0,2020-02-22,02-22-2020.csv,2026-05-18 17:40:36.706155
