Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,_report_date,_source_file,_ingested_at
Massachusetts,US,2020-03-20T23:43:03,413,1,0,42.2302,-71.5301,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Iceland,2020-03-20T15:13:21,409,0,5,64.9631,-19.0208,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Texas,US,2020-03-20T23:43:03,394,5,0,31.0545,-97.5635,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Singapore,2020-03-20T15:43:24,385,0,124,1.3521,103.8198,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Shanghai,China,2020-03-20T00:43:02,371,3,326,31.202,121.4491,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Indonesia,2020-03-20T14:43:04,369,32,15,-0.7893,113.9213,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Ecuador,2020-03-20T20:43:02,367,5,0,-1.8312,-78.1834,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Colorado,US,2020-03-20T23:43:03,363,4,0,39.0598,-105.3111,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Turkey,2020-03-20T01:43:03,359,4,0,38.9637,35.2433,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
New South Wales,Australia,2020-03-20T21:13:30,353,6,4,-33.8688,151.2093,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Saudi Arabia,2020-03-20T20:43:02,344,0,8,23.8859,45.0792,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Slovenia,2020-03-20T15:43:24,341,1,0,46.1512,14.9955,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Thailand,2020-03-20T14:13:08,322,1,43,15.87,100.9925,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Hebei,China,2020-03-13T11:09:03,318,6,310,38.0428,114.5149,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Ontario,Canada,2020-03-20T16:13:25,825,2,5,51.2538,-85.3232,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Romania,2020-03-20T15:13:21,308,0,25,45.9432,24.9668,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Pennsylvania,US,2020-03-20T23:43:03,303,1,0,40.5908,-77.2098,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Fujian,China,2020-03-20T02:43:09,299,1,295,26.0789,117.9874,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Bahrain,2020-03-20T14:43:04,285,1,100,26.0667,50.5577,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Egypt,2020-03-20T20:43:02,285,8,39,26.8206,30.8025,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Estonia,2020-03-20T14:43:04,283,0,1,58.5953,25.0136,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
British Columbia,Canada,2020-03-20T03:13:18,271,8,4,53.7267,-127.6476,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Hong Kong,China,2020-03-20T09:43:03,256,4,98,22.3,114.2,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Guangxi,China,2020-03-20T00:43:02,254,2,250,23.8298,108.7881,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Russia,2020-03-20T15:43:24,253,1,9,61.524,105.3188,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Shaanxi,China,2020-03-20T01:13:16,247,3,237,35.1917,108.8701,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,India,2020-03-20T15:13:21,244,5,20,20.5937,78.9629,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Peru,2020-03-20T14:13:08,234,26,1,-9.19,-75.0152,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Tennessee,US,2020-03-20T23:43:03,233,0,0,35.7478,-86.6923,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Philippines,2020-03-20T14:43:04,230,18,8,12.8797,121.774,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Iraq,2020-03-20T20:43:02,208,17,49,33.2232,43.6793,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Wisconsin,US,2020-03-20T21:13:29,207,3,0,44.2685,-89.6165,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,South Africa,2020-03-20T14:43:04,202,0,0,-30.5595,22.9375,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Connecticut,US,2020-03-20T21:13:29,194,3,0,41.5978,-72.7554,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Queensland,Australia,2020-03-20T21:13:30,184,0,8,-28.0167,153.4,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Yunnan,China,2020-03-16T23:53:02,176,2,172,24.974,101.487,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Ohio,US,2020-03-20T23:43:03,173,2,0,40.3888,-82.7649,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
North Carolina,US,2020-03-20T23:43:03,172,0,0,35.6301,-79.8064,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Hainan,China,2020-03-16T14:38:45,168,6,161,19.1959,109.7453,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Mexico,2020-03-20T14:13:08,164,1,4,23.6345,-102.5528,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Lebanon,2020-03-20T14:43:04,163,4,4,33.8547,35.8623,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Kuwait,2020-03-20T14:43:04,159,0,18,29.3117,47.4818,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Maryland,US,2020-03-20T16:43:10,149,1,0,39.0639,-76.8021,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Alberta,Canada,2020-03-20T03:13:18,146,1,0,53.9333,-116.5765,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Guizhou,China,2020-03-18T01:53:03,146,2,144,26.8154,106.8748,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,San Marino,2020-03-20T01:43:03,126,14,4,43.9424,12.4578,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,United Arab Emirates,2020-03-20T23:13:09,140,2,31,23.4241,53.8478,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Quebec,Canada,2020-03-20T21:13:29,371,4,0,52.9399,-73.5491,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Tianjin,China,2020-03-19T23:43:03,137,3,133,39.3054,117.323,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Panama,2020-03-20T02:13:50,137,1,0,8.538,-80.7821,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Slovakia,2020-03-20T16:13:11,123,1,0,48.669,19.699,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Armenia,2020-03-20T14:43:04,136,0,1,40.0691,45.0382,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Serbia,2020-03-20T20:43:02,135,1,1,44.0165,21.0059,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Taiwan*,2020-03-20T09:43:03,135,2,26,23.7,121.0,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Gansu,China,2020-03-20T00:13:24,134,2,98,36.0611,103.8343,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Shanxi,China,2020-03-13T11:09:03,133,0,133,37.5777,112.2922,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Argentina,2020-03-20T02:43:10,128,3,3,-38.4161,-63.6167,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Colombia,2020-03-20T14:13:08,128,0,1,4.5709,-74.2973,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Croatia,2020-03-20T20:43:02,128,1,5,45.1,15.2,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Bulgaria,2020-03-20T16:13:11,127,3,0,42.7339,25.4858,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Liaoning,China,2020-03-20T01:43:03,126,2,122,41.2956,122.6085,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
South Carolina,US,2020-03-20T23:43:03,126,1,0,33.8569,-80.945,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Virginia,US,2020-03-20T23:43:03,122,2,0,37.7693,-78.17,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Victoria,Australia,2020-03-18T12:13:09,121,0,8,-37.8136,144.9631,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Minnesota,US,2020-03-20T19:13:30,115,0,0,45.6945,-93.9002,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Nevada,US,2020-03-20T23:43:03,114,1,0,38.3135,-117.0554,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Oregon,US,2020-03-20T21:43:03,114,3,0,44.572,-122.0709,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Latvia,2020-03-20T14:43:04,111,0,1,56.8796,24.6032,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Arkansas,US,2020-03-20T21:43:03,96,0,0,34.9697,-92.3731,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Uruguay,2020-03-20T01:43:03,94,0,0,-32.5228,-55.7658,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Jilin,China,2020-03-16T00:22:10,93,1,92,43.6661,126.1923,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Vietnam,2020-03-20T20:43:02,91,0,16,14.0583,108.2772,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Algeria,2020-03-20T15:43:24,90,11,32,28.0339,1.6596,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Bosnia and Herzegovina,2020-03-20T20:43:02,89,0,2,43.9159,17.6791,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Costa Rica,2020-03-20T14:13:08,89,1,0,9.7489,-83.7534,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Indiana,US,2020-03-20T21:43:03,86,2,0,39.8494,-86.2583,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Hungary,2020-03-20T14:43:04,85,3,2,47.1625,19.5033,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Jordan,2020-03-20T20:43:02,85,0,1,30.5852,36.2384,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Alabama,US,2020-03-20T21:43:03,83,0,0,32.3182,-86.9023,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Faroe Islands,Denmark,2020-03-20T15:13:21,80,0,0,61.8926,-6.9118,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Mississippi,US,2020-03-20T16:43:10,80,1,0,32.7416,-89.6787,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Brunei,2020-03-20T15:43:24,78,0,1,4.5353,114.7277,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Arizona,US,2020-03-20T19:13:30,78,0,0,33.7298,-111.4312,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Utah,US,2020-03-20T16:13:23,78,0,0,40.15,-111.8624,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Morocco,2020-03-20T20:43:02,77,3,1,31.7917,-7.0926,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Xinjiang,China,2020-03-11T02:18:14,76,3,73,41.1129,85.2401,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Andorra,2020-03-20T15:13:21,75,0,1,42.5063,1.5218,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Inner Mongolia,China,2020-03-19T01:03:02,75,1,74,44.0935,113.9448,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Ningxia,China,2020-03-16T14:38:45,75,0,75,37.2692,106.1655,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Sri Lanka,2020-03-20T16:13:11,73,0,3,7.8731,80.7718,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Dominican Republic,2020-03-20T20:43:03,72,2,0,18.7357,-70.1627,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
District of Columbia,US,2020-03-20T19:13:30,71,1,0,38.8974,-77.0268,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Albania,2020-03-20T15:13:21,70,2,0,41.1533,20.1683,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Belarus,2020-03-20T14:43:04,69,0,5,53.7098,27.9534,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Cyprus,2020-03-19T18:13:29,58,0,0,35.1264,33.4299,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,North Macedonia,2020-03-20T14:43:04,67,0,1,41.6086,21.7453,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Moldova,2020-03-20T16:13:11,66,1,1,47.4116,28.3699,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Western Australia,Australia,2020-03-20T21:13:30,64,1,0,-31.9505,115.8605,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Malta,2020-03-20T15:13:21,64,0,2,35.9375,14.3754,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Maine,US,2020-03-20T19:13:30,56,0,0,44.6939,-69.3819,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Tunisia,2020-03-20T15:13:21,54,1,0,33.8869,9.5375,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Rhode Island,US,2020-03-20T19:43:03,54,0,0,41.6809,-71.5118,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Missouri,US,2020-03-20T21:43:03,53,2,0,38.4561,-92.2884,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Cambodia,2020-03-20T15:43:24,51,0,1,12.5657,104.991,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
South Australia,Australia,2020-03-20T21:13:30,50,0,3,-34.9285,138.6007,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Kazakhstan,2020-03-20T14:13:08,49,0,0,48.0196,66.9237,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Lithuania,2020-03-20T15:43:24,1,0,0,55.1694,23.8813,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Diamond Princess,US,2020-03-20T19:43:03,49,0,0,35.4437,139.638,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Oklahoma,US,2020-03-20T19:43:03,49,1,0,35.5653,-96.9289,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Oman,2020-03-19T20:13:34,48,0,12,21.4735,55.9754,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Kentucky,US,2020-03-20T16:13:22,47,2,0,37.6681,-84.6701,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Guadeloupe,2020-03-20T10:13:38,45,0,0,16.265,-61.551,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Iowa,US,2020-03-20T19:43:03,45,0,0,42.0115,-93.2105,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Azerbaijan,2020-03-19T16:13:36,44,1,6,40.1431,47.5769,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Kansas,US,2020-03-20T21:43:03,44,1,0,38.5266,-96.7265,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
New Hampshire,US,2020-03-19T23:43:04,44,0,0,43.4525,-71.5639,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Georgia,2020-03-20T14:43:04,43,0,1,42.3154,43.3569,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
New Mexico,US,2020-03-20T21:43:03,43,0,0,34.8405,-106.2485,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Venezuela,2020-03-19T20:13:34,42,0,0,6.4238,-66.5897,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Burkina Faso,2020-03-20T15:13:21,40,1,0,12.2383,-1.5616,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,New Zealand,2020-03-20T02:13:50,39,0,0,-40.9006,174.886,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Senegal,2020-03-20T15:43:24,38,0,2,14.4974,-14.4524,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Delaware,US,2020-03-20T19:43:03,38,0,0,39.3185,-75.5071,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Nebraska,US,2020-03-20T21:43:03,37,0,0,41.1254,-98.2681,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Uzbekistan,2020-03-20T14:43:04,33,0,0,41.3775,64.5853,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Martinique,2020-03-20T10:13:37,32,1,0,14.6415,-61.0242,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Vermont,US,2020-03-20T21:43:03,29,2,0,44.0459,-72.7107,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Ukraine,2020-03-20T20:43:03,29,3,0,48.3794,31.1656,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Liechtenstein,2020-03-18T19:14:33,36,0,0,47.166,9.5554,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Reunion,2020-03-20T02:13:59,28,0,0,-21.1151,55.5364,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Hawaii,US,2020-03-20T02:43:10,26,0,0,21.0943,-157.4983,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Afghanistan,2020-03-20T14:43:04,24,0,1,33.9391,67.71,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Honduras,2020-03-20T14:13:08,24,0,0,15.2,-86.2419,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Grand Princess,US,2020-03-20T19:43:03,23,0,0,37.6489,-122.6655,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Idaho,US,2020-03-20T02:43:10,23,0,0,44.2405,-114.4788,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Bangladesh,2020-03-20T15:13:21,20,1,3,23.685,90.3563,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Cameroon,2020-03-20T14:43:04,20,0,0,3.848,11.5021,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Saskatchewan,Canada,2020-03-20T03:13:18,20,0,0,52.9399,-106.4509,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
North Dakota,US,2020-03-20T02:43:10,19,0,0,47.5289,-99.784,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Wyoming,US,2020-03-20T22:14:43,19,0,0,42.756,-107.3025,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Qinghai,China,2020-03-11T02:18:14,18,0,18,35.7452,95.9956,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Congo (Kinshasa),2020-03-20T14:43:04,18,0,0,-4.0383,21.7587,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Manitoba,Canada,2020-03-19T03:13:26,17,0,0,53.7609,-98.8139,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
Macau,China,2020-03-19T01:02:56,17,0,10,22.1667,113.55,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Rwanda,2020-03-20T20:43:03,17,0,0,-1.9403,29.8739,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Cuba,2020-03-20T02:43:10,16,1,0,21.5218,-77.7812,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Ghana,2020-03-20T15:43:24,16,0,0,7.9465,-1.0232,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
,Jamaica,2020-03-20T14:13:11,16,1,2,18.1096,-77.2975,2020-03-20,03-20-2020.csv,2026-05-18 17:40:54.234309
