Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,_report_date,_source_file,_ingested_at
New Jersey,US,2020-03-18T14:13:56,267,3,0,40.2989,-74.521,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Romania,2020-03-18T16:59:34,260,0,19,45.9432,24.9668,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Estonia,2020-03-18T10:33:04,258,0,1,58.5953,25.0136,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Louisiana,US,2020-03-18T19:33:03,257,4,0,31.1695,-91.8678,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Bahrain,2020-03-18T12:33:02,256,1,88,26.0667,50.5577,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Guangxi,China,2020-03-18T00:33:02,253,2,250,23.8298,108.7881,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Poland,2020-03-18T13:33:12,251,5,13,51.9194,19.1451,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Iceland,2020-03-18T12:33:02,250,1,5,64.9631,-19.0208,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Shaanxi,China,2020-03-18T03:53:02,246,3,237,35.1917,108.8701,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Chile,2020-03-18T13:33:12,238,0,0,-35.6751,-71.543,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Indonesia,2020-03-18T10:53:02,227,19,11,-0.7893,113.9213,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Ontario,Canada,2020-03-18T17:33:06,586,1,5,51.2538,-85.3232,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Massachusetts,US,2020-03-18T14:13:56,218,0,0,42.2302,-71.5301,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Thailand,2020-03-18T10:53:02,212,1,42,15.87,100.9925,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Luxembourg,2020-03-18T10:53:02,203,2,0,49.8153,6.1296,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Philippines,2020-03-18T10:53:02,202,19,5,12.8797,121.774,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Georgia,US,2020-03-18T19:14:34,199,3,0,33.0406,-83.6431,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Egypt,2020-03-18T03:13:14,196,6,32,26.8206,30.8025,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
British Columbia,Canada,2020-03-18T03:33:03,186,7,4,53.7267,-127.6476,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Colorado,US,2020-03-18T15:53:09,184,2,0,39.0598,-105.3111,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Hong Kong,China,2020-03-18T09:33:05,181,4,92,22.3,114.2,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Yunnan,China,2020-03-16T23:53:02,176,2,172,24.974,101.487,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Texas,US,2020-03-18T19:53:03,173,3,0,31.0545,-97.5635,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Saudi Arabia,2020-03-17T17:53:03,171,0,6,23.8859,45.0792,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Hainan,China,2020-03-16T14:38:45,168,6,161,19.1959,109.7453,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Iraq,2020-03-18T12:33:02,164,12,43,33.2232,43.6793,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Illinois,US,2020-03-18T19:14:34,162,1,0,40.3495,-88.9861,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,India,2020-03-18T13:33:12,156,3,14,20.5937,78.9629,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Pennsylvania,US,2020-03-18T19:14:34,152,0,0,40.5908,-77.2098,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Russia,2020-03-18T12:33:02,147,0,8,61.524,105.3188,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Guizhou,China,2020-03-18T01:53:03,146,2,144,26.8154,106.8748,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Peru,2020-03-18T16:59:34,145,15,1,-9.19,-75.0152,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Kuwait,2020-03-18T10:53:02,142,0,15,29.3117,47.4818,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Tianjin,China,2020-03-15T18:20:18,136,3,133,39.3054,117.323,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Gansu,China,2020-03-15T18:20:18,133,2,91,36.0611,103.8343,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Shanxi,China,2020-03-13T11:09:03,133,0,133,37.5777,112.2922,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Lebanon,2020-03-18T10:53:02,133,3,3,33.8547,35.8623,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Liaoning,China,2020-03-18T02:13:06,125,1,122,41.2956,122.6085,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Victoria,Australia,2020-03-18T12:13:09,121,0,8,-37.8136,144.9631,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,San Marino,2020-03-18T02:53:03,104,11,4,43.9424,12.4578,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,South Africa,2020-03-18T10:53:02,116,0,0,-30.5595,22.9375,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,United Arab Emirates,2020-03-18T02:33:06,113,0,26,23.4241,53.8478,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Ecuador,2020-03-18T03:13:19,111,2,0,-1.8312,-78.1834,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Slovakia,2020-03-18T14:13:14,96,1,0,48.669,19.699,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Taiwan*,2020-03-18T07:13:12,100,1,22,23.7,121.0,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Turkey,2020-03-18T02:33:06,98,1,0,38.9637,35.2433,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Alberta,Canada,2020-03-18T03:33:03,97,0,0,53.9333,-116.5765,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Queensland,Australia,2020-03-18T11:53:04,94,0,8,-28.0167,153.4,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Quebec,Canada,2020-03-18T17:53:03,169,3,0,52.9399,-73.5491,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Jilin,China,2020-03-16T00:22:10,93,1,92,43.6661,126.1923,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Colombia,2020-03-18T14:53:05,93,0,1,4.5709,-74.2973,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Mexico,2020-03-18T10:53:02,93,0,4,23.6345,-102.5528,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Bulgaria,2020-03-18T15:33:15,92,2,0,42.7339,25.4858,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Wisconsin,US,2020-03-18T19:14:34,92,0,0,44.2685,-89.6165,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Panama,2020-03-18T10:53:02,86,1,0,8.538,-80.7821,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Ohio,US,2020-03-18T19:14:34,86,0,0,40.3888,-82.7649,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Maryland,US,2020-03-18T19:14:34,85,0,0,39.0639,-76.8021,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Armenia,2020-03-18T10:53:02,84,0,1,40.0691,45.0382,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Serbia,2020-03-18T10:53:02,83,0,1,44.0165,21.0059,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Michigan,US,2020-03-18T19:14:34,83,0,0,43.3266,-84.5361,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Croatia,2020-03-18T11:13:43,81,0,4,45.1,15.2,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Argentina,2020-03-18T03:33:03,79,2,3,-38.4161,-63.6167,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Tennessee,US,2020-03-18T19:14:34,79,0,0,35.7478,-86.6923,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Minnesota,US,2020-03-18T19:14:34,77,0,0,45.6945,-93.9002,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Virginia,US,2020-03-18T19:53:03,77,2,0,37.7693,-78.17,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Xinjiang,China,2020-03-11T02:18:14,76,3,73,41.1129,85.2401,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Inner Mongolia,China,2020-03-16T14:38:45,75,1,73,44.0935,113.9448,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Ningxia,China,2020-03-16T14:38:45,75,0,75,37.2692,106.1655,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Vietnam,2020-03-18T15:33:15,75,0,16,14.0583,108.2772,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Algeria,2020-03-18T19:53:03,74,7,12,28.0339,1.6596,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Latvia,2020-03-18T11:13:43,71,0,1,56.8796,24.6032,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
North Carolina,US,2020-03-18T19:14:34,70,0,0,35.6301,-79.8064,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Brunei,2020-03-18T11:13:43,68,0,0,4.5353,114.7277,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Connecticut,US,2020-03-17T23:13:10,68,0,0,41.5978,-72.7554,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Oregon,US,2020-03-18T13:53:03,68,2,0,44.572,-122.0709,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Albania,2020-03-18T12:33:03,59,2,0,41.1533,20.1683,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Faroe Islands,Denmark,2020-03-18T16:59:35,58,0,0,61.8926,-6.9118,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Hungary,2020-03-18T11:13:43,58,1,2,47.1625,19.5033,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Nevada,US,2020-03-18T19:14:34,55,1,0,38.3135,-117.0554,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Jordan,2020-03-18T14:53:05,52,0,1,30.5852,36.2384,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Belarus,2020-03-18T11:33:04,51,0,5,53.7098,27.9534,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Sri Lanka,2020-03-18T13:13:13,51,0,1,7.8731,80.7718,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Utah,US,2020-03-17T20:53:02,51,0,0,40.15,-111.8624,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Costa Rica,2020-03-18T03:33:03,50,0,0,9.7489,-83.7534,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Uruguay,2020-03-18T11:33:04,50,0,0,-32.5228,-55.7658,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Cyprus,2020-03-18T03:13:19,40,0,0,35.1264,33.4299,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Morocco,2020-03-18T11:33:04,49,2,1,31.7917,-7.0926,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Diamond Princess,US,2020-03-16T16:53:06,47,0,0,35.4437,139.638,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
South Carolina,US,2020-03-17T23:13:10,47,1,0,33.8569,-80.945,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Alabama,US,2020-03-18T19:33:03,46,0,0,32.3182,-86.9023,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Maine,US,2020-03-18T19:33:03,42,0,0,44.6939,-69.3819,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Andorra,2020-03-17T20:53:02,39,0,1,42.5063,1.5218,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Oman,2020-03-18T19:33:02,39,0,12,21.4735,55.9754,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Indiana,US,2020-03-18T19:33:03,39,2,0,39.8494,-86.2583,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Bosnia and Herzegovina,2020-03-18T12:13:09,38,0,2,43.9159,17.6791,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Georgia,2020-03-18T11:33:04,38,0,1,42.3154,43.3569,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Malta,2020-03-17T15:53:12,38,0,2,35.9375,14.3754,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
South Australia,Australia,2020-03-18T11:53:04,37,0,3,-34.9285,138.6007,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Venezuela,2020-03-18T11:33:04,36,0,0,6.4238,-66.5897,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Western Australia,Australia,2020-03-18T12:13:10,35,1,0,-31.9505,115.8605,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Cambodia,2020-03-18T11:33:04,35,0,1,12.5657,104.991,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Kazakhstan,2020-03-18T11:33:04,35,0,0,48.0196,66.9237,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,North Macedonia,2020-03-18T12:33:03,35,0,1,41.6086,21.7453,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Mississippi,US,2020-03-18T19:33:03,34,0,0,32.7416,-89.6787,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Arkansas,US,2020-03-18T19:33:03,33,0,0,34.9697,-92.3731,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Rhode Island,US,2020-03-18T19:33:03,33,0,0,41.6809,-71.5118,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Senegal,2020-03-18T11:33:04,31,0,2,14.4974,-14.4524,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
District of Columbia,US,2020-03-18T05:53:25,31,0,0,38.8974,-77.0268,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Moldova,2020-03-18T11:33:04,30,1,1,47.4116,28.3699,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Tunisia,2020-03-18T12:33:03,29,0,0,33.8869,9.5375,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Iowa,US,2020-03-18T05:53:25,29,0,0,42.0115,-93.2105,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Azerbaijan,2020-03-17T11:53:10,28,1,6,40.1431,47.5769,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Liechtenstein,2020-03-18T19:14:33,25,0,0,47.166,9.5554,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Guadeloupe,2020-03-18T10:13:16,27,0,0,16.265,-61.551,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Lithuania,2020-03-18T11:33:04,0,0,1,55.1694,23.8813,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Arizona,US,2020-03-18T19:33:03,27,0,0,33.7298,-111.4312,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Kentucky,US,2020-03-18T14:13:56,27,1,0,37.6681,-84.6701,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
New Hampshire,US,2020-03-17T23:13:10,26,0,0,43.4525,-71.5639,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Nebraska,US,2020-03-18T13:53:03,24,0,0,41.1254,-98.2681,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
New Mexico,US,2020-03-17T23:13:10,23,0,0,34.8405,-106.2485,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Afghanistan,2020-03-17T11:53:10,26,0,1,33.9391,67.71,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Dominican Republic,2020-03-17T08:13:22,21,1,0,18.7357,-70.1627,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Grand Princess,US,2020-03-17T20:53:02,21,0,0,37.6489,-122.6655,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Burkina Faso,2020-03-18T12:33:03,20,1,0,12.2383,-1.5616,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,New Zealand,2020-03-18T02:53:03,20,0,0,-40.9006,174.886,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Martinique,2020-03-18T10:13:16,19,1,0,14.6415,-61.0242,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Delaware,US,2020-03-18T19:33:03,19,0,0,39.3185,-75.5071,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Oklahoma,US,2020-03-17T17:53:03,19,0,0,35.5653,-96.9289,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Qinghai,China,2020-03-11T02:18:14,18,0,18,35.7452,95.9956,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Kansas,US,2020-03-17T23:13:10,18,1,0,38.5266,-96.7265,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Missouri,US,2020-03-18T19:33:03,18,0,0,38.4561,-92.2884,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Vermont,US,2020-03-18T19:33:03,18,0,0,44.0459,-72.7107,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Manitoba,Canada,2020-03-18T03:33:03,15,0,0,53.7609,-98.8139,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Macau,China,2020-03-18T10:33:04,15,0,10,22.1667,113.55,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Wyoming,US,2020-03-18T13:53:03,15,0,0,42.756,-107.3025,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Uzbekistan,2020-03-18T12:13:09,15,0,0,41.3775,64.5853,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Bangladesh,2020-03-18T11:33:04,14,1,3,23.685,90.3563,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Hawaii,US,2020-03-18T05:53:25,14,0,0,21.0943,-157.4983,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Ukraine,2020-03-17T19:33:02,14,2,0,48.3794,31.1656,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Jamaica,2020-03-18T11:53:04,13,0,2,18.1096,-77.2975,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Maldives,2020-03-15T18:20:18,13,0,0,3.2028,73.2207,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Bolivia,2020-03-18T11:53:04,12,0,0,-16.2902,-63.5887,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Nova Scotia,Canada,2020-03-18T17:53:03,12,0,0,44.682,-63.7443,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Reunion,2020-03-18T11:53:04,12,0,0,-21.1151,55.5364,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
New Brunswick,Canada,2020-03-18T18:33:03,11,0,0,46.5653,-66.4619,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,French Guiana,2020-03-16T14:38:46,11,0,0,3.9339,-53.1258,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
,Paraguay,2020-03-18T11:53:04,11,0,0,-23.4425,-58.4438,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Montana,US,2020-03-18T19:33:03,11,0,0,46.9219,-110.4544,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
South Dakota,US,2020-03-17T23:33:02,11,1,0,44.2998,-99.4388,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
Tasmania,Australia,2020-03-18T11:53:04,10,0,0,-41.4545,145.9707,2020-03-18,03-18-2020.csv,2026-05-18 17:40:52.931661
