Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,_report_date,_source_file,_ingested_at
Louisiana,US,2020-03-21T15:43:05,585,16,0,31.1695,-91.8678,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Texas,US,2020-03-21T23:13:17,581,5,0,31.0545,-97.5635,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Chongqing,China,2020-03-15T03:53:04,576,6,570,30.0572,107.874,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Sichuan,China,2020-03-21T01:13:11,542,3,536,30.6171,102.7103,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Chile,2020-03-21T14:43:03,537,0,6,-35.6751,-71.543,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Poland,2020-03-21T20:43:02,536,5,1,51.9194,19.1451,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Greece,2020-03-21T17:43:03,530,13,19,39.0742,21.8243,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Massachusetts,US,2020-03-21T23:13:18,525,1,0,42.2302,-71.5301,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Finland,2020-03-21T20:43:02,736,8,10,61.9241,25.7482,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Georgia,US,2020-03-21T17:43:03,507,14,0,33.0406,-83.6431,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Ecuador,2020-03-21T20:43:02,506,7,3,-1.8312,-78.1834,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Beijing,China,2020-03-21T05:13:04,504,8,396,40.1824,116.4142,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Heilongjiang,China,2020-03-20T02:13:46,484,13,463,47.862,127.7615,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Qatar,2020-03-21T20:43:02,481,0,27,25.3548,51.1839,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Iceland,2020-03-21T17:13:18,473,1,22,64.9631,-19.0208,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Indonesia,2020-03-21T11:43:06,450,38,15,-0.7893,113.9213,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
New South Wales,Australia,2020-03-21T13:13:35,436,6,4,-33.8688,151.2093,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Singapore,2020-03-21T13:13:30,432,2,140,1.3521,103.8198,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
British Columbia,Canada,2020-03-21T21:13:30,424,10,4,53.7267,-127.6476,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Thailand,2020-03-21T12:13:19,411,1,44,15.87,100.9925,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Pennsylvania,US,2020-03-21T23:13:17,396,2,0,40.5908,-77.2098,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Saudi Arabia,2020-03-21T14:43:03,392,0,16,23.8859,45.0792,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Colorado,US,2020-03-21T23:13:18,390,4,0,39.0598,-105.3111,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Slovenia,2020-03-21T14:43:03,383,1,0,46.1512,14.9955,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Shanghai,China,2020-03-21T04:43:06,380,3,327,31.202,121.4491,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Ontario,Canada,2020-03-21T21:13:30,919,2,6,51.2538,-85.3232,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Tennessee,US,2020-03-21T23:13:18,371,1,0,35.7478,-86.6923,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Romania,2020-03-21T13:13:32,367,0,52,45.9432,24.9668,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,India,2020-03-21T17:43:03,330,4,23,20.5937,78.9629,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Hebei,China,2020-03-13T11:09:03,318,6,310,38.0428,114.5149,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Peru,2020-03-21T20:43:02,318,30,1,-9.19,-75.0152,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Philippines,2020-03-21T12:13:19,307,19,13,12.8797,121.774,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Estonia,2020-03-21T12:13:19,306,0,1,58.5953,25.0136,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Russia,2020-03-21T14:43:03,306,1,12,61.524,105.3188,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Bahrain,2020-03-21T17:43:03,305,1,125,26.0667,50.5577,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Fujian,China,2020-03-21T01:13:10,303,1,295,26.0789,117.9874,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Egypt,2020-03-21T20:43:02,294,10,41,26.8206,30.8025,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Wisconsin,US,2020-03-21T23:13:18,282,4,0,44.2685,-89.6165,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Hong Kong,China,2020-03-21T09:13:14,273,4,98,22.3,114.2,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Guangxi,China,2020-03-20T00:43:02,254,2,250,23.8298,108.7881,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
North Carolina,US,2020-03-21T23:13:18,253,0,0,35.6301,-79.8064,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Shaanxi,China,2020-03-21T01:43:03,248,3,239,35.1917,108.8701,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Ohio,US,2020-03-21T19:43:03,248,3,0,40.3888,-82.7649,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,South Africa,2020-03-21T12:13:19,240,0,0,-30.5595,22.9375,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Victoria,Australia,2020-03-21T13:13:35,229,0,8,-37.8136,144.9631,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Queensland,Australia,2020-03-21T13:13:35,221,0,8,-28.0167,153.4,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Iraq,2020-03-21T17:43:03,214,17,51,33.2232,43.6793,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Croatia,2020-03-21T17:43:03,206,1,5,45.1,15.2,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Mexico,2020-03-21T12:13:19,203,2,4,23.6345,-102.5528,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Panama,2020-03-21T02:13:32,200,1,0,8.538,-80.7821,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Colombia,2020-03-21T17:43:03,196,0,1,4.5709,-74.2973,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Alberta,Canada,2020-03-21T02:43:03,195,1,0,53.9333,-116.5765,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Connecticut,US,2020-03-21T02:43:03,194,4,0,41.5978,-72.7554,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Maryland,US,2020-03-21T23:13:18,193,2,0,39.0639,-76.8021,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Lebanon,2020-03-21T12:13:19,187,4,4,33.8547,35.8623,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Quebec,Canada,2020-03-21T21:13:30,557,5,0,52.9399,-73.5491,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Slovakia,2020-03-21T20:43:02,137,1,0,48.669,19.699,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Yunnan,China,2020-03-16T23:53:02,176,2,172,24.974,101.487,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Kuwait,2020-03-21T12:13:19,176,0,27,29.3117,47.4818,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Serbia,2020-03-21T20:43:02,171,1,1,44.0165,21.0059,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
South Carolina,US,2020-03-21T23:13:17,171,3,0,33.8569,-80.945,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Hainan,China,2020-03-16T14:38:45,168,6,161,19.1959,109.7453,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Bulgaria,2020-03-21T17:43:03,163,3,3,42.7339,25.4858,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Nevada,US,2020-03-21T02:43:03,161,2,0,38.3135,-117.0554,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Armenia,2020-03-21T12:13:19,160,0,1,40.0691,45.0382,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Argentina,2020-03-21T15:13:44,158,4,3,-38.4161,-63.6167,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Virginia,US,2020-03-21T19:43:03,156,2,0,37.7693,-78.17,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Taiwan*,2020-03-21T07:43:02,153,2,28,23.7,121.0,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,United Arab Emirates,2020-03-21T17:43:03,153,2,38,23.4241,53.8478,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Guizhou,China,2020-03-18T01:53:03,146,2,144,26.8154,106.8748,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,San Marino,2020-03-21T17:43:03,151,20,4,43.9424,12.4578,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Mississippi,US,2020-03-21T17:13:44,140,1,0,32.7416,-89.6787,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Algeria,2020-03-21T17:43:03,139,15,32,28.0339,1.6596,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Minnesota,US,2020-03-21T19:43:03,138,1,0,45.6945,-93.9002,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Tianjin,China,2020-03-19T23:43:03,137,3,133,39.3054,117.323,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Utah,US,2020-03-21T23:13:17,136,0,0,40.15,-111.8624,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Gansu,China,2020-03-21T03:13:13,134,2,113,36.0611,103.8343,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Shanxi,China,2020-03-13T11:09:03,133,0,133,37.5777,112.2922,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Alabama,US,2020-03-21T23:13:18,131,0,0,32.3182,-86.9023,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Indiana,US,2020-03-21T23:13:18,128,4,0,39.8494,-86.2583,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Liaoning,China,2020-03-20T01:43:03,126,2,122,41.2956,122.6085,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Latvia,2020-03-21T12:13:19,124,0,1,56.8796,24.6032,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Arkansas,US,2020-03-21T23:13:17,122,0,0,34.9697,-92.3731,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Arizona,US,2020-03-21T23:13:18,118,1,0,33.7298,-111.4312,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Costa Rica,2020-03-21T20:43:02,117,2,2,9.7489,-83.7534,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Oregon,US,2020-03-21T23:13:18,114,5,0,44.572,-122.0709,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Dominican Republic,2020-03-21T15:13:45,112,2,0,18.7357,-70.1627,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Uruguay,2020-03-21T12:13:19,110,0,0,-32.5228,-55.7658,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Hungary,2020-03-21T12:13:19,103,4,7,47.1625,19.5033,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Morocco,2020-03-21T20:43:02,96,3,3,31.7917,-7.0926,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Vietnam,2020-03-21T17:43:03,94,0,17,14.0583,108.2772,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Bosnia and Herzegovina,2020-03-21T17:43:03,93,1,2,43.9159,17.6791,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Jilin,China,2020-03-16T00:22:10,93,1,92,43.6661,126.1923,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Faroe Islands,Denmark,2020-03-21T12:43:08,92,0,0,61.8926,-6.9118,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Western Australia,Australia,2020-03-21T13:13:35,90,1,0,-31.9505,115.8605,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Andorra,2020-03-21T15:13:45,88,0,1,42.5063,1.5218,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Kentucky,US,2020-03-21T23:13:17,87,3,0,37.6681,-84.6701,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Jordan,2020-03-20T20:43:02,85,0,1,30.5852,36.2384,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,North Macedonia,2020-03-21T17:43:03,85,0,1,41.6086,21.7453,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Cyprus,2020-03-21T17:43:03,67,0,0,35.1264,33.4299,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Brunei,2020-03-21T12:43:08,83,0,2,4.5353,114.7277,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Lithuania,2020-03-21T17:43:03,7,0,0,55.1694,23.8813,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Moldova,2020-03-21T17:43:03,80,1,1,47.4116,28.3699,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Sri Lanka,2020-03-21T17:43:03,77,0,1,7.8731,80.7718,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
District of Columbia,US,2020-03-21T02:43:03,98,1,0,38.8974,-77.0268,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Albania,2020-03-21T12:43:08,76,2,2,41.1533,20.1683,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Belarus,2020-03-21T20:43:03,76,0,15,53.7098,27.9534,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Xinjiang,China,2020-03-11T02:18:14,76,3,73,41.1129,85.2401,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Inner Mongolia,China,2020-03-19T01:03:02,75,1,74,44.0935,113.9448,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Ningxia,China,2020-03-16T14:38:45,75,0,75,37.2692,106.1655,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Missouri,US,2020-03-21T17:43:03,74,3,0,38.4561,-92.2884,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Malta,2020-03-21T15:13:45,73,0,2,35.9375,14.3754,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Maine,US,2020-03-21T23:13:18,70,0,0,44.6939,-69.3819,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Venezuela,2020-03-21T20:43:03,70,0,0,6.4238,-66.5897,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Iowa,US,2020-03-21T19:43:03,68,0,0,42.0115,-93.2105,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
South Australia,Australia,2020-03-21T13:13:35,67,0,3,-34.9285,138.6007,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Rhode Island,US,2020-03-21T19:43:03,66,0,0,41.6809,-71.5118,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Burkina Faso,2020-03-21T13:13:32,64,2,5,12.2383,-1.5616,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Tunisia,2020-03-21T15:13:45,60,1,0,33.8869,9.5375,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Kansas,US,2020-03-21T23:13:18,57,2,0,38.5266,-96.7265,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
New Hampshire,US,2020-03-21T00:13:22,55,0,0,43.4525,-71.5639,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Azerbaijan,2020-03-21T20:43:03,53,1,11,40.1431,47.5769,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Cambodia,2020-03-21T17:43:03,53,0,1,12.5657,104.991,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Guadeloupe,2020-03-21T13:13:35,53,0,0,16.265,-61.551,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Kazakhstan,2020-03-21T12:43:08,53,0,0,48.0196,66.9237,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Oklahoma,US,2020-03-21T17:43:03,53,1,0,35.5653,-96.9289,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,New Zealand,2020-03-21T02:13:32,52,0,0,-40.9006,174.886,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Oman,2020-03-21T12:43:08,52,0,12,21.4735,55.9754,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Georgia,2020-03-21T17:43:03,49,0,1,42.3154,43.3569,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Trinidad and Tobago,2020-03-21T17:43:03,49,0,1,10.6918,-61.2225,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Diamond Princess,US,2020-03-20T19:43:03,49,0,0,35.4437,139.638,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Senegal,2020-03-21T01:43:03,47,0,5,14.4974,-14.4524,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Ukraine,2020-03-21T21:13:10,47,3,1,48.3794,31.1656,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Reunion,2020-03-21T13:13:35,45,0,0,-21.1151,55.5364,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Delaware,US,2020-03-21T23:13:18,45,0,0,39.3185,-75.5071,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
New Mexico,US,2020-03-20T21:43:03,43,0,0,34.8405,-106.2485,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Uzbekistan,2020-03-21T21:13:10,43,0,0,41.3775,64.5853,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Nebraska,US,2020-03-21T17:43:03,38,0,0,41.1254,-98.2681,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Liechtenstein,2020-03-21T12:43:08,44,0,0,47.166,9.5554,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Hawaii,US,2020-03-21T02:43:03,37,0,0,21.0943,-157.4983,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Idaho,US,2020-03-21T02:43:03,36,0,0,44.2405,-114.4788,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Martinique,2020-03-20T10:13:37,32,1,0,14.6415,-61.0242,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Channel Islands,United Kingdom,2020-03-21T21:13:29,0,0,0,49.3723,-2.3644,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Vermont,US,2020-03-20T21:43:03,29,2,0,44.0459,-72.7107,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
North Dakota,US,2020-03-21T23:13:18,28,0,0,47.5289,-99.784,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Cameroon,2020-03-21T12:43:08,27,0,0,3.848,11.5021,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Saskatchewan,Canada,2020-03-21T02:43:03,26,0,0,52.9399,-106.4509,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Bangladesh,2020-03-21T12:43:08,25,2,3,23.685,90.3563,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Afghanistan,2020-03-20T14:43:04,24,0,1,33.9391,67.71,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Honduras,2020-03-20T14:13:08,24,0,0,15.2,-86.2419,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Congo (Kinshasa),2020-03-21T12:43:08,23,1,0,-4.0383,21.7587,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Grand Princess,US,2020-03-20T19:43:03,23,0,0,37.6489,-122.6655,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Wyoming,US,2020-03-21T19:43:03,23,0,0,42.756,-107.3025,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Nigeria,2020-03-21T15:13:46,22,0,1,9.082,8.6753,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Nova Scotia,Canada,2020-03-21T21:13:30,21,0,0,44.682,-63.7443,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
,Cuba,2020-03-21T02:13:32,21,1,0,21.5218,-77.7812,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Montana,US,2020-03-21T17:43:03,21,0,0,46.9219,-110.4544,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
Puerto Rico,US,2020-03-21T19:43:03,21,1,0,18.2208,-66.5901,2020-03-21,03-21-2020.csv,2026-05-18 17:40:54.869164
