Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
,Singapore,2020-02-11T16:43:06,47,0,9,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Thailand,2020-02-11T18:43:04,33,0,11,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,South Korea,2020-02-11T02:53:02,28,0,3,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Japan,2020-02-11T02:53:02,26,0,9,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Qinghai,Mainland China,2020-02-11T11:23:04,18,0,5,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Germany,2020-02-11T19:33:03,16,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Vietnam,2020-02-11T16:43:06,15,0,6,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,France,2020-02-08T09:53:01,11,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Macau,Macau,2020-02-06T14:23:04,10,0,1,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Unknown,United Kingdom,2020-02-10T19:03:02,8,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,United Arab Emirates,2020-02-10T23:03:09,8,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Queensland,Australia,2020-02-09T19:33:02,5,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
New South Wales,Australia,2020-02-06T03:13:22,4,0,2,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Victoria,Australia,2020-02-01T18:12:49,4,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
British Columbia,Canada,2020-02-07T05:43:03,4,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,India,2020-02-03T21:43:02,3,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Italy,2020-02-07T17:53:02,3,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Philippines,2020-02-07T16:43:04,3,1,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
South Australia,Australia,2020-02-02T22:33:07,2,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Russia,2020-01-31T16:13:45,2,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Spain,2020-02-09T20:33:03,2,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Belgium,2020-02-04T15:43:02,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Cambodia,2020-01-31T08:15:53,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"London, ON",Canada,2020-02-04T00:03:11,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Finland,2020-01-31T08:15:53,2,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Nepal,2020-01-31T08:15:53,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Sri Lanka,2020-02-08T03:43:03,1,0,1,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Sweden,2020-02-01T02:13:26,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"San Diego County, CA",US,2020-02-11T01:23:05,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Unknown,China,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Kiribati,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Palau,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Cook Islands,New Zealand,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Summer Olympics 2020,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Johor,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Kedah,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Kelantan,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Melaka,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Negeri Sembilan,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Pahang,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Perak,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Perlis,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Pulau Pinang,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Sabah,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Sarawak,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Selangor,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Terengganu,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
W.P. Kuala Lumpur,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
W.P. Labuan,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
W.P. Putrajaya,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Unknown,Malaysia,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Tonga,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Winter Olympics 2022,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Antarctica,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Jersey,United Kingdom,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Guernsey,United Kingdom,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,"Korea, North",2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Unknown,Ukraine,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
England,United Kingdom,2020-02-11T23:33:02,0,2,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Northern Ireland,United Kingdom,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Scotland,United Kingdom,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Wales,United Kingdom,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Nauru,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Niue,New Zealand,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
,Tuvalu,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
Pitcairn Islands,United Kingdom,2020-02-11T23:33:02,0,0,0,2020-02-11,02-11-2020.csv,2026-05-18 17:40:29.596764
