Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
New South Wales,Australia,2020-02-06T03:13:22,4,0,2,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Victoria,Australia,2020-02-01T18:12:49,4,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
British Columbia,Canada,2020-02-07T05:43:03,4,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,India,2020-02-03T21:43:02,3,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Italy,2020-02-07T17:53:02,3,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Philippines,2020-02-07T16:43:04,3,1,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Unknown,United Kingdom,2020-02-07T18:33:02,3,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
South Australia,Australia,2020-02-02T22:33:07,2,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Russia,2020-01-31T16:13:45,2,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"Chicago, IL",US,2020-02-01T19:43:03,2,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Belgium,2020-02-04T15:43:02,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Cambodia,2020-01-31T08:15:53,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"London, ON",Canada,2020-02-04T00:03:11,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Finland,2020-01-31T08:15:53,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Nepal,2020-01-31T08:15:53,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Spain,2020-02-01T23:43:02,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Sri Lanka,2020-02-08T03:43:03,1,0,1,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Sweden,2020-02-01T02:13:26,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"Seattle, WA",US,2020-02-01T19:43:03,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Unknown,China,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Kiribati,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Palau,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Cook Islands,New Zealand,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Summer Olympics 2020,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Johor,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Kedah,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Kelantan,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Melaka,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Negeri Sembilan,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Pahang,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Perak,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Perlis,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Pulau Pinang,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Sabah,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Sarawak,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Selangor,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Terengganu,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
W.P. Kuala Lumpur,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
W.P. Labuan,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
W.P. Putrajaya,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Unknown,Malaysia,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Tonga,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Winter Olympics 2022,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Antarctica,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Jersey,United Kingdom,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Guernsey,United Kingdom,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,"Korea, North",2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Unknown,Ukraine,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
England,United Kingdom,2020-02-08T23:33:06,0,2,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Northern Ireland,United Kingdom,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Scotland,United Kingdom,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Wales,United Kingdom,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Nauru,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Niue,New Zealand,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
,Tuvalu,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
Pitcairn Islands,United Kingdom,2020-02-08T23:33:06,0,0,0,2020-02-08,02-08-2020.csv,2026-05-18 17:40:27.671972
