Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
,Finland,2020-02-12T00:03:12,2,0,1,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Nepal,2020-02-12T14:43:03,1,0,1,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Sri Lanka,2020-02-08T03:43:03,1,0,1,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Sweden,2020-02-01T02:13:26,1,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Unknown,China,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Kiribati,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Palau,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Cook Islands,New Zealand,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Summer Olympics 2020,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Johor,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Kedah,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Kelantan,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Melaka,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Negeri Sembilan,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Pahang,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Perak,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Perlis,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Pulau Pinang,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Sabah,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Sarawak,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Selangor,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Terengganu,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
W.P. Kuala Lumpur,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
W.P. Labuan,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
W.P. Putrajaya,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Unknown,Malaysia,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Tonga,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Winter Olympics 2022,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Antarctica,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Jersey,United Kingdom,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Guernsey,United Kingdom,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,"Korea, North",2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Unknown,Ukraine,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
England,United Kingdom,2020-02-15T23:13:05,0,2,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Northern Ireland,United Kingdom,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Scotland,United Kingdom,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Wales,United Kingdom,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Nauru,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Niue,New Zealand,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
,Tuvalu,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
Pitcairn Islands,United Kingdom,2020-02-15T23:13:05,0,0,0,2020-02-15,02-15-2020.csv,2026-05-18 17:40:32.249582
