Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,2020-02-20T23:43:02,62442,2144,11788,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Guangdong,Mainland China,2020-02-20T11:13:27,1332,5,642,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Henan,Mainland China,2020-02-20T13:53:06,1265,19,637,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Zhejiang,Mainland China,2020-02-20T11:13:27,1175,1,633,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Hunan,Mainland China,2020-02-20T11:13:27,1010,4,634,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Anhui,Mainland China,2020-02-20T09:53:02,987,6,474,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Jiangxi,Mainland China,2020-02-20T05:23:02,934,1,433,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Diamond Princess cruise ship,Others,2020-02-20T15:53:03,634,2,1,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Jiangsu,Mainland China,2020-02-20T12:53:02,631,0,356,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Chongqing,Mainland China,2020-02-20T23:13:05,567,6,299,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Shandong,Mainland China,2020-02-20T11:13:27,546,4,254,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Sichuan,Mainland China,2020-02-20T09:53:02,520,3,217,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Heilongjiang,Mainland China,2020-02-20T09:43:01,476,12,136,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Beijing,Mainland China,2020-02-20T01:43:01,395,4,153,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Shanghai,Mainland China,2020-02-20T06:03:03,334,2,199,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Hebei,Mainland China,2020-02-20T11:13:27,307,5,169,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Fujian,Mainland China,2020-02-20T12:23:02,293,1,126,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Guangxi,Mainland China,2020-02-20T09:43:01,245,2,90,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Shaanxi,Mainland China,2020-02-20T09:53:02,245,1,118,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Yunnan,Mainland China,2020-02-20T23:13:05,174,2,79,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Hainan,Mainland China,2020-02-20T09:53:02,168,4,86,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Guizhou,Mainland China,2020-02-20T09:43:01,146,2,72,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Shanxi,Mainland China,2020-02-20T23:13:05,132,0,76,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Tianjin,Mainland China,2020-02-20T12:53:02,131,3,59,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Liaoning,Mainland China,2020-02-20T06:23:02,121,1,59,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,South Korea,2020-02-20T09:53:02,104,1,16,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Japan,2020-02-20T15:53:03,94,1,18,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Gansu,Mainland China,2020-02-20T14:13:17,91,2,71,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Jilin,Mainland China,2020-02-20T09:43:01,91,1,43,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Singapore,2020-02-19T22:13:08,84,0,34,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Xinjiang,Mainland China,2020-02-20T13:33:02,76,1,22,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Inner Mongolia,Mainland China,2020-02-20T12:53:02,75,0,16,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Ningxia,Mainland China,2020-02-20T05:23:02,71,0,44,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Hong Kong,Hong Kong,2020-02-20T23:13:05,68,2,6,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Thailand,2020-02-17T07:33:02,35,0,17,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Taiwan,Taiwan,2020-02-20T02:13:19,24,1,2,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Qinghai,Mainland China,2020-02-19T04:53:02,18,0,16,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Germany,2020-02-18T17:03:03,16,0,12,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Vietnam,2020-02-13T06:33:02,16,0,7,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,France,2020-02-15T20:53:02,12,1,4,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Macau,Macau,2020-02-20T02:13:19,10,0,6,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Unknown,United Kingdom,2020-02-16T16:23:06,9,0,8,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,United Arab Emirates,2020-02-16T20:43:02,9,0,4,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Queensland,Australia,2020-02-09T19:33:02,5,0,0,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
British Columbia,Canada,2020-02-17T08:03:07,5,0,0,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Iran,2020-02-20T17:33:02,5,2,0,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
Victoria,Australia,2020-02-13T17:53:03,4,0,4,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,India,2020-02-16T07:43:02,3,0,3,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Italy,2020-02-07T17:53:02,3,0,0,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Philippines,2020-02-12T07:43:02,3,1,1,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
South Australia,Australia,2020-02-17T08:13:09,2,0,2,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Russia,2020-02-12T14:43:03,2,0,2,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Spain,2020-02-15T17:23:04,2,0,2,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
"San Diego County, CA",US,2020-02-13T03:13:08,2,0,0,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Belgium,2020-02-17T04:23:06,1,0,1,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Cambodia,2020-02-12T07:43:02,1,0,1,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
,Egypt,2020-02-14T23:53:02,1,0,0,2020-02-20,02-20-2020.csv,2026-05-18 17:40:35.342013
