Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,2020-02-26T14:13:10,65187,2615,20969,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Guangdong,Mainland China,2020-02-26T10:33:02,1347,7,851,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Henan,Mainland China,2020-02-26T10:33:02,1271,19,1033,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
,South Korea,2020-02-26T11:03:11,1261,12,22,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Zhejiang,Mainland China,2020-02-26T10:33:02,1205,1,867,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Hunan,Mainland China,2020-02-26T10:13:11,1016,4,783,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Anhui,Mainland China,2020-02-26T10:13:11,989,6,744,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Jiangxi,Mainland China,2020-02-26T01:13:04,934,1,719,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Shandong,Mainland China,2020-02-26T12:43:02,756,6,377,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Diamond Princess cruise ship,Others,2020-02-26T19:33:02,705,4,10,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Jiangsu,Mainland China,2020-02-26T10:13:11,631,0,478,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Chongqing,Mainland China,2020-02-26T23:43:02,576,6,384,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Sichuan,Mainland China,2020-02-26T10:13:11,531,3,307,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Heilongjiang,Mainland China,2020-02-26T10:33:02,480,12,249,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
,Italy,2020-02-26T23:43:03,453,12,3,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Beijing,Mainland China,2020-02-26T00:53:02,400,4,235,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Shanghai,Mainland China,2020-02-26T23:53:01,337,3,272,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
Hebei,Mainland China,2020-02-26T10:33:02,312,6,261,2020-02-26,02-26-2020.csv,2026-05-18 17:40:39.255483
