Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Russia,2020-01-31T16:13:45,2,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Spain,2020-02-09T20:33:03,2,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Belgium,2020-02-04T15:43:02,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Cambodia,2020-01-31T08:15:53,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"London, ON",Canada,2020-02-04T00:03:11,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Finland,2020-01-31T08:15:53,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Nepal,2020-01-31T08:15:53,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Sri Lanka,2020-02-08T03:43:03,1,0,1,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Sweden,2020-02-01T02:13:26,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Unknown,China,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Kiribati,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Palau,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Cook Islands,New Zealand,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Summer Olympics 2020,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Johor,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Kedah,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Kelantan,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Melaka,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Negeri Sembilan,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Pahang,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Perak,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Perlis,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Pulau Pinang,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Sabah,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Sarawak,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Selangor,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Terengganu,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
W.P. Kuala Lumpur,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
W.P. Labuan,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
W.P. Putrajaya,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Unknown,Malaysia,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Tonga,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Winter Olympics 2022,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Antarctica,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Jersey,United Kingdom,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Guernsey,United Kingdom,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,"Korea, North",2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Unknown,Ukraine,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
England,United Kingdom,2020-02-09T23:33:02,0,2,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Northern Ireland,United Kingdom,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Scotland,United Kingdom,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Wales,United Kingdom,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Nauru,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Niue,New Zealand,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
,Tuvalu,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
Pitcairn Islands,United Kingdom,2020-02-09T23:33:02,0,0,0,2020-02-09,02-09-2020.csv,2026-05-18 17:40:28.315040
