Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Shanghai,Mainland China,2020-02-28T04:53:03,337,3,279,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Hebei,Mainland China,2020-02-28T08:53:03,318,6,277,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Fujian,Mainland China,2020-02-28T09:13:10,296,1,235,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Guangxi,Mainland China,2020-02-28T09:13:10,252,2,168,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Shaanxi,Mainland China,2020-02-28T08:53:03,245,1,199,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Japan,2020-02-28T12:43:02,228,4,22,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Yunnan,Mainland China,2020-02-28T05:03:09,174,2,156,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Hainan,Mainland China,2020-02-28T08:53:03,168,5,133,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Guizhou,Mainland China,2020-02-27T00:43:02,146,2,112,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Tianjin,Mainland China,2020-02-27T23:13:04,136,3,102,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Shanxi,Mainland China,2020-02-28T23:23:03,133,0,112,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Liaoning,Mainland China,2020-02-27T14:13:06,121,1,93,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Hong Kong,Hong Kong,2020-02-28T10:03:12,94,2,30,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Jilin,Mainland China,2020-02-28T08:53:03,93,1,73,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Singapore,2020-02-26T19:33:02,93,0,62,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Gansu,Mainland China,2020-02-28T02:33:02,91,2,82,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Xinjiang,Mainland China,2020-02-28T07:43:02,76,3,52,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Inner Mongolia,Mainland China,2020-02-28T07:23:03,75,0,45,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Ningxia,Mainland China,2020-02-27T10:03:07,72,0,68,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,France,2020-02-28T20:13:09,57,2,11,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Germany,2020-02-28T00:13:18,48,0,16,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Kuwait,2020-02-28T16:23:03,45,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Unassigned Location (From Diamond Princess),US,2020-02-28T20:03:03,44,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Thailand,2020-02-28T07:53:02,41,0,28,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Bahrain,2020-02-28T15:33:03,36,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Taiwan,Taiwan,2020-02-28T07:13:08,34,1,6,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Spain,2020-02-28T15:33:03,32,0,2,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Unknown,United Kingdom,2020-02-28T20:13:09,20,0,8,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,United Arab Emirates,2020-02-28T04:13:09,19,0,5,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Vietnam,2020-02-25T08:53:02,16,0,16,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Macau,Macau,2020-02-27T12:43:02,10,0,8,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
From Diamond Princess,Australia,2020-02-27T03:33:06,8,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Switzerland,2020-02-27T23:03:11,8,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
British Columbia,Canada,2020-02-27T03:33:06,7,0,3,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Iraq,2020-02-27T22:23:11,7,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Sweden,2020-02-27T20:33:02,7,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Norway,2020-02-28T21:03:02,6,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Queensland,Australia,2020-02-21T05:43:02,5,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Toronto, ON",Canada,2020-02-27T22:43:02,5,0,2,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Croatia,2020-02-28T15:43:03,5,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Victoria,Australia,2020-02-13T17:53:03,4,0,4,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Greece,2020-02-28T15:33:03,4,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Israel,2020-02-28T15:53:03,6,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Oman,2020-02-26T04:53:02,4,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Austria,2020-02-27T14:03:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,India,2020-02-16T07:43:02,3,0,3,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Philippines,2020-02-12T07:43:02,3,1,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Romania,2020-02-28T15:33:03,3,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
South Australia,Australia,2020-02-17T08:13:09,2,0,2,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Finland,2020-02-26T19:03:08,5,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Lebanon,2020-02-26T19:33:02,2,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Pakistan,2020-02-26T23:53:02,2,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Russia,2020-02-12T14:43:03,2,0,2,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
, Azerbaijan,2020-02-28T15:03:26,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Afghanistan,2020-02-24T23:33:02,5,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Algeria,2020-02-25T23:43:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Belarus,2020-02-28T16:23:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Belgium,2020-02-17T04:23:06,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Brazil,2020-02-26T23:53:02,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Cambodia,2020-02-12T07:43:02,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
" Montreal, QC",Canada,2020-02-28T05:23:07,2,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Denmark,2020-02-27T16:23:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Egypt,2020-02-28T04:13:09,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Estonia,2020-02-27T16:23:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Georgia,2020-02-27T16:23:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Iceland,2020-02-28T15:33:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Lithuania,2020-02-28T16:23:03,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Mexico,2020-02-28T15:03:26,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Nepal,2020-02-12T14:43:03,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Netherlands,2020-02-28T01:23:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,New Zealand,2020-02-28T16:23:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Nigeria,2020-02-28T16:23:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,North Ireland,2020-02-28T05:43:02,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,North Macedonia,2020-02-27T16:23:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,San Marino,2020-02-27T21:13:10,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Sri Lanka,2020-02-08T03:43:03,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Boston, MA",US,2020-02-28T21:13:12,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Unknown,China,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Kiribati,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Palau,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Cook Islands,New Zealand,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Summer Olympics 2020,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Johor,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Kedah,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Kelantan,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Melaka,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Negeri Sembilan,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Pahang,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Perak,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Perlis,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Pulau Pinang,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Sabah,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Sarawak,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Selangor,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Terengganu,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
W.P. Kuala Lumpur,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
W.P. Labuan,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
W.P. Putrajaya,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Unknown,Malaysia,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Tonga,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Winter Olympics 2022,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Antarctica,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Jersey,United Kingdom,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Guernsey,United Kingdom,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,"Korea, North",2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Unknown,Ukraine,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
England,United Kingdom,2020-02-28T00:43:01,0,3,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Northern Ireland,United Kingdom,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Scotland,United Kingdom,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Wales,United Kingdom,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Nauru,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Niue,New Zealand,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
,Tuvalu,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
Pitcairn Islands,United Kingdom,2020-02-28T00:43:01,0,0,0,2020-02-28,02-28-2020.csv,2026-05-18 17:40:40.519661
