Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,2020-02-03T23:23:03,13522,414,386,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Guangdong,Mainland China,2020-02-03T12:53:02,725,0,21,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Zhejiang,Mainland China,2020-02-03T13:33:02,724,0,43,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Henan,Mainland China,2020-02-03T17:11:34,566,2,16,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Hunan,Mainland China,2020-02-03T11:03:10,521,0,22,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Anhui,Mainland China,2020-02-03T17:11:34,408,0,14,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Jiangxi,Mainland China,2020-02-03T01:33:02,391,0,18,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Chongqing,Mainland China,2020-02-03T23:43:02,337,2,9,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Jiangsu,Mainland China,2020-02-03T11:03:10,271,0,8,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Shandong,Mainland China,2020-02-03T17:11:34,259,0,7,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Sichuan,Mainland China,2020-02-03T11:23:23,254,1,14,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Beijing,Mainland China,2020-02-03T09:23:05,212,1,12,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Shanghai,Mainland China,2020-02-03T07:03:12,203,1,10,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Fujian,Mainland China,2020-02-03T11:33:13,179,0,1,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Shaanxi,Mainland China,2020-02-03T02:33:02,128,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Guangxi,Mainland China,2020-02-03T12:33:02,127,0,7,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Heilongjiang,Mainland China,2020-02-03T07:13:19,121,2,2,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Yunnan,Mainland China,2020-02-03T23:23:03,117,0,5,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Hebei,Mainland China,2020-02-03T00:23:14,113,1,3,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Liaoning,Mainland China,2020-02-03T17:11:34,74,0,1,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Shanxi,Mainland China,2020-02-03T23:13:11,74,0,2,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Hainan,Mainland China,2020-02-03T17:11:34,72,1,4,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Tianjin,Mainland China,2020-02-03T13:53:03,60,0,1,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Gansu,Mainland China,2020-02-03T23:03:08,55,0,3,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Guizhou,Mainland China,2020-02-03T01:03:22,46,0,2,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Inner Mongolia,Mainland China,2020-02-03T03:03:09,34,0,1,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Jilin,Mainland China,2020-02-03T00:53:03,31,0,1,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Ningxia,Mainland China,2020-02-03T08:33:03,31,0,1,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Xinjiang,Mainland China,2020-02-03T01:13:21,24,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Japan,2020-02-01T18:53:03,20,0,1,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Thailand,2020-01-31T10:37:00,19,0,9,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Singapore,2020-02-02T01:03:32,18,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Hong Kong,Hong Kong,2020-02-02T23:53:02,15,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,South Korea,2020-02-02T02:23:13,15,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Qinghai,Mainland China,2020-02-03T02:43:01,13,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Germany,2020-02-03T20:53:02,12,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Taiwan,Taiwan,2020-01-31T15:20:56,10,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Macau,Macau,2020-02-02T04:23:14,8,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Vietnam,2020-02-03T21:43:02,8,0,1,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,France,2020-02-01T01:52:40,6,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,United Arab Emirates,2020-02-02T05:43:01,5,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
New South Wales,Australia,2020-02-01T18:12:49,4,0,2,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Victoria,Australia,2020-02-01T18:12:49,4,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Ontario,Canada,2020-02-01T18:12:49,3,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,India,2020-02-03T21:43:02,3,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Queensland,Australia,2020-02-02T22:33:07,2,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
South Australia,Australia,2020-02-02T22:33:07,2,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Italy,2020-01-31T08:15:53,2,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Philippines,2020-02-02T03:33:07,2,1,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Russia,2020-01-31T16:13:45,2,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Unknown,United Kingdom,2020-02-01T01:52:40,2,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
"Chicago, IL",US,2020-02-01T19:43:03,2,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Cambodia,2020-01-31T08:15:53,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
British Columbia,Canada,2020-02-01T18:12:49,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Finland,2020-01-31T08:15:53,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Nepal,2020-01-31T08:15:53,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Spain,2020-02-01T23:43:02,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Sri Lanka,2020-01-31T08:15:53,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Sweden,2020-02-01T02:13:26,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
"Seattle, WA",US,2020-02-01T19:43:03,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Unknown,China,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Kiribati,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Palau,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Cook Islands,New Zealand,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Summer Olympics 2020,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Johor,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Kedah,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Kelantan,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Melaka,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Negeri Sembilan,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Pahang,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Perak,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Perlis,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Pulau Pinang,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Sabah,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Sarawak,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Selangor,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Terengganu,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
W.P. Kuala Lumpur,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
W.P. Labuan,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
W.P. Putrajaya,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
Unknown,Malaysia,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Tonga,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
,Winter Olympics 2022,2020-02-03T23:23:03,0,0,0,2020-02-03,02-03-2020.csv,2026-05-18 17:40:24.532397
