Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Shaanxi,Mainland China,2020-02-05T08:43:01,165,0,6,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Guangxi,Mainland China,2020-02-05T12:03:08,150,0,13,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Hebei,Mainland China,2020-02-05T11:23:18,135,1,6,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Yunnan,Mainland China,2020-02-05T23:33:02,128,0,5,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Hainan,Mainland China,2020-02-05T16:43:04,99,1,5,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Liaoning,Mainland China,2020-02-05T15:23:02,89,0,4,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Shanxi,Mainland China,2020-02-05T15:23:02,81,0,5,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Tianjin,Mainland China,2020-02-05T03:43:02,69,1,2,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Guizhou,Mainland China,2020-02-05T12:33:02,64,1,9,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Gansu,Mainland China,2020-02-05T16:23:06,62,0,6,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Jilin,Mainland China,2020-02-05T11:03:16,54,0,2,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Inner Mongolia,Mainland China,2020-02-05T08:53:02,42,0,3,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Ningxia,Mainland China,2020-02-04T02:13:18,34,0,1,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Xinjiang,Mainland China,2020-02-05T02:03:13,32,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Singapore,2020-02-05T16:33:03,28,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Thailand,2020-02-04T15:33:03,25,0,10,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Japan,2020-02-04T16:43:03,22,0,1,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Hong Kong,Hong Kong,2020-02-05T13:13:10,21,1,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,South Korea,2020-02-05T15:33:01,19,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Qinghai,Mainland China,2020-02-05T03:13:05,17,0,3,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Germany,2020-02-03T20:53:02,12,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Taiwan,Taiwan,2020-02-04T14:53:02,11,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Macau,Macau,2020-02-04T04:43:02,10,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Vietnam,2020-02-03T21:43:02,8,0,1,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,France,2020-02-01T01:52:40,6,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,United Arab Emirates,2020-02-02T05:43:01,5,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
New South Wales,Australia,2020-02-01T18:12:49,4,0,2,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Victoria,Australia,2020-02-01T18:12:49,4,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Queensland,Australia,2020-02-04T16:53:03,3,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,India,2020-02-03T21:43:02,3,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
South Australia,Australia,2020-02-02T22:33:07,2,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
British Columbia,Canada,2020-02-05T17:33:03,2,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Italy,2020-01-31T08:15:53,2,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Philippines,2020-02-02T03:33:07,2,1,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Russia,2020-01-31T16:13:45,2,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Unknown,United Kingdom,2020-02-01T01:52:40,2,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"Chicago, IL",US,2020-02-01T19:43:03,2,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Belgium,2020-02-04T15:43:02,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Cambodia,2020-01-31T08:15:53,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"London, ON",Canada,2020-02-04T00:03:11,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Finland,2020-01-31T08:15:53,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Nepal,2020-01-31T08:15:53,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Spain,2020-02-01T23:43:02,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Sri Lanka,2020-01-31T08:15:53,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Sweden,2020-02-01T02:13:26,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"Seattle, WA",US,2020-02-01T19:43:03,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Unknown,China,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Kiribati,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Palau,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Cook Islands,New Zealand,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Summer Olympics 2020,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Johor,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Kedah,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Kelantan,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Melaka,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Negeri Sembilan,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Pahang,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Perak,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Perlis,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Pulau Pinang,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Sabah,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Sarawak,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Selangor,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Terengganu,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
W.P. Kuala Lumpur,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
W.P. Labuan,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
W.P. Putrajaya,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Unknown,Malaysia,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Tonga,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Winter Olympics 2022,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Antarctica,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Jersey,United Kingdom,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Guernsey,United Kingdom,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,"Korea, North",2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Unknown,Ukraine,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
England,United Kingdom,2020-02-05T23:13:12,0,2,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Northern Ireland,United Kingdom,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Scotland,United Kingdom,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Wales,United Kingdom,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Nauru,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Niue,New Zealand,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
,Tuvalu,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
Pitcairn Islands,United Kingdom,2020-02-05T23:13:12,0,0,0,2020-02-05,02-05-2020.csv,2026-05-18 17:40:25.806329
