Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,_report_date,_source_file,_ingested_at
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,29.4241,-98.4936,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
"San Mateo, CA",US,2020-03-02T20:43:02,1,0,0,37.563,-122.3255,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
"Sarasota, FL",US,2020-03-02T03:23:06,1,0,0,27.3364,-82.5307,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
"Sonoma County, CA",US,2020-03-02T20:53:02,1,0,0,38.578,-122.9888,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1,33.4255,-111.94,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
"Umatilla, OR",US,2020-03-02T20:23:16,1,0,0,45.775,-118.7606,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0,35.4437,139.638,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,29.3829,-98.6134,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,41.2545,-95.9758,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,38.2721,-121.9399,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Unknown,China,2020-03-02T15:03:23,0,0,0,,,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
,Kiribati,2020-03-02T15:03:23,0,0,0,-3.3704,-168.734,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
,Palau,2020-03-02T15:03:23,0,0,0,7.515,134.5825,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Cook Islands,New Zealand,2020-03-02T15:03:23,0,0,0,-21.2367,-159.7777,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
,Summer Olympics 2020,2020-03-02T15:03:23,0,0,0,35.6491,139.7737,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Johor,Malaysia,2020-03-02T15:03:23,0,0,0,1.4854,103.7618,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Kedah,Malaysia,2020-03-02T15:03:23,0,0,0,6.1184,100.3685,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Kelantan,Malaysia,2020-03-02T15:03:23,0,0,0,6.1254,102.2381,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Melaka,Malaysia,2020-03-02T15:03:23,0,0,0,2.1896,102.2501,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Negeri Sembilan,Malaysia,2020-03-02T15:03:23,0,0,0,2.7258,101.9424,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Pahang,Malaysia,2020-03-02T15:03:23,0,0,0,3.8126,103.3256,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Perak,Malaysia,2020-03-02T15:03:23,0,0,0,4.5921,101.0901,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Perlis,Malaysia,2020-03-02T15:03:23,0,0,0,6.4449,100.2048,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Pulau Pinang,Malaysia,2020-03-02T15:03:23,0,0,0,5.4141,100.3288,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Sabah,Malaysia,2020-03-02T15:03:23,0,0,0,5.9788,116.0753,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Sarawak,Malaysia,2020-03-02T15:03:23,0,0,0,1.5533,110.3592,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Selangor,Malaysia,2020-03-02T15:03:23,0,0,0,3.0738,101.5183,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Terengganu,Malaysia,2020-03-02T15:03:23,0,0,0,5.3117,103.1324,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
W.P. Kuala Lumpur,Malaysia,2020-03-02T15:03:23,0,0,0,3.139,101.6869,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
W.P. Labuan,Malaysia,2020-03-02T15:03:23,0,0,0,5.2831,115.2308,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
W.P. Putrajaya,Malaysia,2020-03-02T15:03:23,0,0,0,2.9264,101.6964,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Unknown,Malaysia,2020-03-02T15:03:23,0,0,0,,,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
,Tonga,2020-03-02T15:03:23,0,0,0,-21.179,-175.1982,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
,Winter Olympics 2022,2020-03-02T15:03:23,0,0,0,39.9042,116.4074,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
,Antarctica,2020-03-02T15:03:23,0,0,0,-71.9499,23.347,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Jersey,United Kingdom,2020-03-02T15:03:23,0,0,0,49.2138,-2.1358,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Guernsey,United Kingdom,2020-03-02T15:03:23,0,0,0,49.448196,-2.58949,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
,"Korea, North",2020-03-02T15:03:23,0,0,0,40.3399,127.5101,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Unknown,Ukraine,2020-03-02T15:03:23,0,0,0,,,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
England,United Kingdom,2020-03-02T15:03:23,0,4,0,52.3555,-1.1743,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Northern Ireland,United Kingdom,2020-03-02T15:03:23,0,0,0,54.7877,-6.4923,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Scotland,United Kingdom,2020-03-02T15:03:23,0,0,0,56.4907,-4.2026,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Wales,United Kingdom,2020-03-02T15:03:23,0,0,0,52.1307,-3.7837,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
,Nauru,2020-03-02T15:03:23,0,0,0,-0.5228,166.9315,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Niue,New Zealand,2020-03-02T15:03:23,0,0,0,-19.0544,-169.8672,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
,Tuvalu,2020-03-02T15:03:23,0,0,0,-7.1095,177.6493,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
Pitcairn Islands,United Kingdom,2020-03-02T15:03:23,0,0,0,-24.3768,-128.3242,2020-03-02,03-02-2020.csv,2026-05-18 17:40:42.548134
