Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Guernsey,United Kingdom,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
,"Korea, North",1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
Unknown,Ukraine,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
England,United Kingdom,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
Northern Ireland,United Kingdom,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
Scotland,United Kingdom,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
Wales,United Kingdom,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
Unknown,United Kingdom,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
,Nauru,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
Niue,New Zealand,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
,Tuvalu,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
Pitcairn Islands,United Kingdom,1/22/2020 17:00,0.0,0.0,0.0,2020-01-22,01-22-2020.csv,2026-05-18 17:40:16.490453
