Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,2020-02-23T11:33:03,64084,2346,15343,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Guangdong,Mainland China,2020-02-23T08:53:02,1342,6,755,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Henan,Mainland China,2020-02-23T10:23:02,1271,19,868,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Zhejiang,Mainland China,2020-02-23T13:43:02,1205,1,760,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Hunan,Mainland China,2020-02-23T10:33:03,1016,4,714,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Anhui,Mainland China,2020-02-23T10:53:02,989,6,637,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Jiangxi,Mainland China,2020-02-23T09:23:02,934,1,613,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Shandong,Mainland China,2020-02-23T11:33:03,754,4,321,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Diamond Princess cruise ship,Others,2020-02-23T22:33:03,691,3,0,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Jiangsu,Mainland China,2020-02-23T08:53:02,631,0,418,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
,South Korea,2020-02-23T23:33:07,602,6,18,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Chongqing,Mainland China,2020-02-23T23:13:05,575,6,335,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Sichuan,Mainland China,2020-02-23T08:53:02,526,3,261,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Heilongjiang,Mainland China,2020-02-23T13:43:02,480,12,222,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Beijing,Mainland China,2020-02-23T01:13:13,399,4,189,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Shanghai,Mainland China,2020-02-23T03:13:07,335,3,249,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Hebei,Mainland China,2020-02-23T11:33:03,311,6,219,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Fujian,Mainland China,2020-02-23T10:33:03,293,1,170,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Guangxi,Mainland China,2020-02-23T10:33:03,249,2,106,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Shaanxi,Mainland China,2020-02-23T12:13:14,245,1,163,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Yunnan,Mainland China,2020-02-23T05:33:03,174,2,115,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Hainan,Mainland China,2020-02-23T23:23:03,168,5,106,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
,Italy,2020-02-23T23:43:02,155,3,2,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
,Japan,2020-02-23T23:33:07,147,1,22,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Guizhou,Mainland China,2020-02-23T12:43:02,146,2,102,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
Tianjin,Mainland China,2020-02-23T12:43:02,135,3,81,2020-02-23,02-23-2020.csv,2026-05-18 17:40:37.353538
