Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,_report_date,_source_file,_ingested_at
Xinjiang,Mainland China,2020-03-08T05:33:02,76,3,73,41.1129,85.2401,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Inner Mongolia,Mainland China,2020-03-08T05:13:06,75,1,70,44.0935,113.9448,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Ningxia,Mainland China,2020-03-06T12:53:03,75,0,71,37.2692,106.1655,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Greece,2020-03-08T17:23:07,73,0,0,39.0742,21.8243,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Kuwait,2020-03-08T15:33:04,64,0,1,29.5,47.75,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Iraq,2020-03-09T23:33:02,60,6,9,33.0,44.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Iceland,2020-03-09T10:03:17,58,0,0,64.9631,-19.0208,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Egypt,2020-03-09T10:03:17,55,1,12,26.0,30.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Thailand,2020-03-07T10:13:23,50,1,33,15.0,101.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
New South Wales,Australia,2020-03-09T18:53:13,48,3,4,-33.8688,151.2093,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Taiwan,Taiwan,2020-03-09T00:33:14,45,1,15,23.7,121.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45,0,0,35.4437,139.638,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,United Arab Emirates,2020-03-07T10:13:22,45,0,7,24.0,54.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,India,2020-03-09T09:13:17,43,0,3,21.0,78.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Israel,2020-03-08T21:03:03,38,0,0,31.0,35.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Santa Clara County, CA",US,2020-03-08T21:23:03,38,0,1,37.3541,-121.9552,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,San Marino,2020-03-08T14:23:10,37,1,0,43.9424,12.4578,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Ontario,Canada,2020-03-09T17:53:24,90,1,4,51.2538,-85.3232,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
British Columbia,Canada,2020-03-09T22:43:25,32,1,4,53.7267,-127.6476,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Lebanon,2020-03-08T18:13:19,32,0,1,33.8547,35.8623,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Czech Republic,2020-03-08T19:53:03,31,0,0,49.8175,15.473,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Snohomish County, WA",US,2020-03-08T21:43:03,31,1,0,48.033,-121.8339,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Finland,2020-03-09T09:23:03,44,1,1,64.0,26.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Portugal,2020-03-08T19:53:03,30,0,0,39.3999,-8.2245,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Vietnam,2020-03-08T19:53:03,30,0,16,16.0,108.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Brazil,2020-03-09T10:13:06,25,0,0,-14.235,-51.9253,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Palestine,2020-03-07T02:23:06,22,0,0,31.9522,35.2332,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Ireland,2020-03-09T09:53:06,21,0,0,53.1424,-7.6921,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Grand Princess Cruise Ship,US,2020-03-07T01:33:02,21,0,0,37.6489,-122.6655,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Algeria,2020-03-09T10:13:06,20,0,0,28.0339,1.6596,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Philippines,2020-03-09T09:23:03,20,1,1,13.0,122.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Indonesia,2020-03-09T11:33:10,19,0,0,-0.7893,113.9213,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"New York County, NY",US,2020-03-09T17:13:16,19,0,0,40.7128,-74.006,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,35.7452,95.9956,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Qatar,2020-03-09T10:13:09,18,0,0,25.3548,51.1839,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Russia,2020-03-08T21:03:03,17,0,3,60.0,90.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Nassau County, NY",US,2020-03-09T17:13:14,17,0,0,40.6546,-73.5594,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Oman,2020-03-05T17:53:02,16,0,2,21.0,57.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Poland,2020-03-09T11:33:10,16,0,0,51.9194,19.1451,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Slovenia,2020-03-08T17:03:16,16,0,0,46.1512,14.9955,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Queensland,Australia,2020-03-08T05:43:04,15,0,8,-28.0167,153.4,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Victoria,Australia,2020-03-09T18:33:03,15,0,7,-37.8136,144.9631,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Ecuador,2020-03-09T09:03:03,15,0,0,-1.8312,-78.1834,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Georgia,2020-03-09T10:13:06,15,0,0,42.3154,43.3569,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Romania,2020-03-08T17:23:07,15,0,3,46.0,25.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Saudi Arabia,2020-03-09T09:03:03,15,0,0,24.0,45.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Los Angeles, CA",US,2020-03-08T01:13:48,14,0,0,34.0522,-118.2437,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Argentina,2020-03-08T22:03:11,12,1,0,-38.4161,-63.6167,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Croatia,2020-03-07T10:13:23,12,0,0,45.1667,15.5,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Contra Costa County, CA",US,2020-03-08T21:43:03,12,0,0,37.8534,-121.9018,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Estonia,2020-03-06T13:03:13,10,0,0,58.5953,25.0136,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Macau,Macau,2020-03-06T10:23:03,10,0,10,22.1667,113.55,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Azerbaijan,2020-03-07T02:13:09,9,0,0,40.1431,47.5769,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Costa Rica,2020-03-09T09:03:03,9,0,0,9.7489,-83.7534,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Hungary,2020-03-09T09:43:03,9,0,0,47.1625,19.5033,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"San Francisco County, CA",US,2020-03-08T01:23:12,9,0,0,37.7749,-122.4194,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Chile,2020-03-08T15:43:03,8,0,0,-35.6751,-71.543,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Suffolk County, MA",US,2020-03-08T21:13:14,8,0,1,42.3601,-71.0589,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Washington County, OR",US,2020-03-08T19:43:03,8,0,0,45.547,-123.1386,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
South Australia,Australia,2020-03-06T04:23:08,7,0,2,-34.9285,138.6007,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Alberta,Canada,2020-03-09T17:53:24,7,0,0,53.9333,-116.5765,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Mexico,2020-03-08T05:13:06,7,0,1,23.0,-102.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Peru,2020-03-09T10:13:23,7,2,0,-9.19,-75.0152,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Cook County, IL",US,2020-03-08T20:23:09,7,0,2,41.7377,-87.6976,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Middlesex County, MA",US,2020-03-08T21:13:12,7,0,0,42.4672,-71.2874,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Placer County, CA",US,2020-03-09T08:23:03,7,1,0,39.0916,-120.8039,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Belarus,2020-03-09T11:33:10,6,0,1,53.7098,27.9534,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Latvia,2020-03-09T09:13:18,6,0,0,56.8796,24.6032,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Pakistan,2020-03-08T04:53:02,6,0,1,30.3753,69.3451,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Fort Bend County, TX",US,2020-03-08T17:33:03,6,0,0,29.5693,-95.8143,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Harris County, TX",US,2020-03-09T09:13:19,6,0,0,29.7752,-95.3103,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Norfolk County, MA",US,2020-03-08T21:13:14,6,0,0,42.1767,-71.1449,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Dominican Republic,2020-03-08T17:23:08,5,0,0,18.7357,-70.1627,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,French Guiana,2020-03-07T03:23:05,5,0,0,3.9339,-53.1258,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,New Zealand,2020-03-07T02:03:29,5,0,0,-40.9006,174.886,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Fulton County, GA",US,2020-03-09T18:53:13,5,0,0,33.8034,-84.3963,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Montgomery County, PA",US,2020-03-09T18:33:03,5,0,0,40.229,-75.3879,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Unassigned Location, WA",US,2020-03-06T00:33:03,5,0,0,47.7511,-120.7401,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Afghanistan,2020-03-08T04:53:03,8,0,0,33.0,65.0,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Western Australia,Australia,2020-03-09T18:33:03,4,1,0,-31.9505,115.8605,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Bulgaria,2020-03-09T14:43:03,4,0,0,42.7339,25.4858,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Maldives,2020-03-08T21:13:10,4,0,0,3.2028,73.2207,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Senegal,2020-03-08T20:23:08,4,0,1,14.4974,-14.4524,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Bergen County, NJ",US,2020-03-08T21:23:03,4,0,0,40.9263,-74.077,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Grafton County, NH",US,2020-03-08T17:53:03,4,0,0,43.9088,-71.826,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Kershaw County, SC",US,2020-03-09T00:03:07,4,0,0,34.3672,-80.5883,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Montgomery County, MD",US,2020-03-08T21:53:04,4,0,0,39.1547,-77.2405,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Orange County, CA",US,2020-03-09T00:23:10,4,0,0,33.7879,-117.8531,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Pierce County, WA",US,2020-03-08T21:43:03,4,0,0,47.0676,-122.1295,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Rockland County, NY",US,2020-03-09T17:33:13,4,0,0,41.1489,-73.983,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Bangladesh,2020-03-08T10:53:02,3,0,0,23.685,90.3563,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Bosnia and Herzegovina,2020-03-07T02:13:09,3,0,0,43.9159,17.6791,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Quebec,Canada,2020-03-09T08:43:03,15,0,0,52.9399,-73.5491,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Luxembourg,2020-03-08T05:13:06,3,0,0,49.8144,6.1317,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Malta,2020-03-08T09:13:16,3,0,0,35.9375,14.3754,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,North Macedonia,2020-03-06T20:23:11,3,0,0,41.6086,21.7453,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Slovakia,2020-03-08T09:13:15,5,0,0,48.669,19.699,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,South Africa,2020-03-08T10:23:04,3,0,0,-30.5595,22.9375,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Broward County, FL",US,2020-03-09T08:53:03,3,0,0,26.1901,-80.3659,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Cobb County, GA",US,2020-03-09T03:53:03,3,0,0,33.8999,-84.5641,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Douglas County, CO",US,2020-03-07T01:53:03,3,0,0,39.2587,-104.9389,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Douglas County, NE",US,2020-03-09T00:53:03,3,0,0,41.3148,-96.1951,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Johnson County, IA",US,2020-03-09T08:43:03,3,0,0,41.6699,-91.5984,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Maricopa County, AZ",US,2020-03-07T19:53:02,3,0,1,33.2918,-112.4291,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Providence County, RI",US,2020-03-07T02:23:08,3,0,0,41.8882,-71.4774,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"San Diego County, CA",US,2020-03-05T20:33:03,3,0,1,32.7157,-117.1611,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Sonoma County, CA",US,2020-03-09T12:03:07,3,0,0,38.578,-122.9888,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Albania,2020-03-09T09:03:03,2,0,0,41.1533,20.1683,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Tasmania,Australia,2020-03-08T05:43:04,2,0,0,-41.4545,145.9707,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Cambodia,2020-03-08T04:53:03,2,0,1,11.55,104.9167,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Cameroon,2020-03-08T05:23:03,2,0,0,3.848,11.5021,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Cyprus,2020-03-09T18:33:03,0,0,0,35.1264,33.4299,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Faroe Islands,2020-03-08T05:13:07,2,0,0,61.8926,-6.9118,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Martinique,2020-03-07T03:23:05,2,0,0,14.6415,-61.0242,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Morocco,2020-03-05T13:53:03,2,0,0,31.7917,-7.0926,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Nigeria,2020-03-09T09:43:03,2,0,0,9.082,8.6753,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,St. Martin,2020-03-09T10:43:06,2,0,0,18.0708,-63.0501,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Tunisia,2020-03-08T21:13:10,2,0,0,33.8869,9.5375,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Alameda County, CA",US,2020-03-07T13:13:14,2,0,0,37.6017,-121.7195,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Clark County, NV",US,2020-03-08T21:43:03,2,0,0,36.0796,-115.094,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Denver County, CO",US,2020-03-06T23:33:02,2,0,0,39.7392,-104.9903,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Fairfax County, VA",US,2020-03-08T21:33:02,2,0,0,38.9085,-77.2405,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Harrison County, KY",US,2020-03-09T08:43:03,2,0,0,38.4333,-84.3542,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Hendricks County, IN",US,2020-03-09T08:23:03,2,0,0,39.8065,-86.5401,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Hillsborough, FL",US,2020-03-03T18:33:02,2,0,0,27.9904,-82.3018,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Honolulu County, HI",US,2020-03-09T03:43:03,2,0,0,21.307,-157.8584,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Jackson County, OR ",US,2020-03-08T00:13:16,2,0,0,42.3345,-122.7647,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Lee County, FL",US,2020-03-08T15:33:04,2,1,0,26.663,-81.9535,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Manatee County, FL",US,2020-03-09T08:53:03,2,0,0,27.4799,-82.3452,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Pinal County, AZ",US,2020-03-07T17:13:23,2,0,0,32.8162,-111.2845,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0,38.4747,-121.3542,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,36.5761,-120.9876,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"San Mateo, CA",US,2020-03-03T00:43:02,2,0,0,37.563,-122.3255,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Saratoga County, NY",US,2020-03-07T18:23:05,2,0,0,43.0324,-73.936,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Summit County, CO",US,2020-03-06T01:29:39,2,0,0,39.5912,-106.064,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Washington, D.C.",US,2020-03-08T13:53:03,2,0,0,38.9072,-77.0369,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
"Washoe County, NV",US,2020-03-08T21:43:03,2,0,0,40.5608,-119.6035,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Andorra,2020-03-02T20:23:16,1,0,0,42.5063,1.5218,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Armenia,2020-03-01T19:53:02,1,0,0,40.0691,45.0382,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Bhutan,2020-03-06T15:43:02,1,0,0,27.5142,90.4336,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Brunei,2020-03-09T18:33:03,1,0,0,4.5353,114.7277,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Colombia,2020-03-07T00:43:02,1,0,0,4.5709,-74.2973,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Gibraltar,2020-03-04T13:03:13,1,0,0,36.1408,-5.3536,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Jordan,2020-03-03T15:33:02,1,0,0,31.24,36.51,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Liechtenstein,2020-03-04T01:33:07,1,0,0,47.14,9.55,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
,Lithuania,2020-02-28T16:23:03,0,0,0,55.1694,23.8813,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,31.6927,88.0924,2020-03-09,03-09-2020.csv,2026-05-18 17:40:47.055074
