Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Guizhou,Mainland China,1/30/20 16:00,12.0,,1.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Hong Kong,Hong Kong,1/30/20 16:00,10.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Taiwan,Taiwan,1/30/20 16:00,9.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Qinghai,Mainland China,1/30/20 16:00,8.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Macau,Macau,1/30/20 16:00,7.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Tibet,Mainland China,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Washington,US,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Illinois,US,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
California,US,1/30/20 16:00,2.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Arizona,US,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Japan,1/30/20 16:00,11.0,,1.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Thailand,1/30/20 16:00,14.0,0.0,7.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,South Korea,1/30/20 16:00,4.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Singapore,1/30/20 16:00,10.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Vietnam,1/30/20 16:00,2.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,France,1/30/20 16:00,5.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Nepal,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Ontario,Canada,1/30/20 16:00,3.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
British Columbia,Canada,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Cambodia,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Sri Lanka,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
New South Wales,Australia,1/30/20 16:00,4.0,,2.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Victoria,Australia,1/30/20 16:00,2.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Queensland,Australia,1/30/20 16:00,3.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Bavaria,Germany,1/30/20 16:00,4.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Finland,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,United Arab Emirates,1/30/20 16:00,4.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Philippines,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,India,1/30/20 16:00,1.0,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Unknown,China,1/30/20 16:00,,,,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Kiribati,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Palau,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Cook Islands,New Zealand,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Summer Olympics 2020,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Johor,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Kedah,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Kelantan,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Melaka,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Negeri Sembilan,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Pahang,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Perak,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Perlis,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Pulau Pinang,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Sabah,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Sarawak,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Selangor,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Terengganu,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
W.P. Kuala Lumpur,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
W.P. Labuan,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
W.P. Putrajaya,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Unknown,Malaysia,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Tonga,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Winter Olympics 2022,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Antarctica,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Jersey,United Kingdom,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Guernsey,United Kingdom,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,"Korea, North",1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Unknown,Ukraine,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
England,United Kingdom,1/30/20 16:00,0.0,1.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Northern Ireland,United Kingdom,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Scotland,United Kingdom,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Wales,United Kingdom,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Unknown,United Kingdom,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Nauru,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Niue,New Zealand,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
,Tuvalu,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
Pitcairn Islands,United Kingdom,1/30/20 16:00,0.0,0.0,0.0,2020-01-30,01-30-2020.csv,2026-05-18 17:40:21.892908
