Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,1/27/20 23:59,1423.0,76.0,45.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Guangdong,Mainland China,1/27/20 23:59,151.0,,4.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Zhejiang,Mainland China,1/27/20 23:59,128.0,,1.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Henan,Mainland China,1/27/20 23:59,128.0,1.0,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Chongqing,Mainland China,1/27/20 23:59,110.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Hunan,Mainland China,1/27/20 23:59,100.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Beijing,Mainland China,1/27/20 23:59,80.0,1.0,2.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Shandong,Mainland China,1/27/20 23:59,75.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Jiangxi,Mainland China,1/27/20 23:59,72.0,,2.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Anhui,Mainland China,1/27/20 23:59,70.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Sichuan,Mainland China,1/27/20 23:59,69.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Fujian,Mainland China,1/27/20 23:59,59.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Shanghai,Mainland China,1/27/20 23:59,53.0,1.0,3.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Jiangsu,Mainland China,1/27/20 23:59,47.0,,1.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Guangxi,Mainland China,1/27/20 23:59,46.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Shaanxi,Mainland China,1/27/20 23:59,35.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Hainan,Mainland China,1/27/20 23:59,33.0,1.0,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Liaoning,Mainland China,1/27/20 23:59,27.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Yunnan,Mainland China,1/27/20 23:59,26.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Tianjin,Mainland China,1/27/20 23:59,23.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Heilongjiang,Mainland China,1/27/20 23:59,21.0,1.0,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Hebei,Mainland China,1/27/20 23:59,18.0,1.0,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Gansu,Mainland China,1/27/20 23:59,14.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Shanxi,Mainland China,1/27/20 23:59,13.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Inner Mongolia,Mainland China,1/27/20 23:59,11.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Hong Kong,Hong Kong,1/27/20 23:59,8.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Guizhou,Mainland China,1/27/20 23:59,7.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Ningxia,Mainland China,1/27/20 23:59,7.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Jilin,Mainland China,1/27/20 23:59,6.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Macau,Macau,1/27/20 23:59,6.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Qinghai,Mainland China,1/27/20 23:59,6.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Taiwan,Taiwan,1/27/20 23:59,5.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Xinjiang,Mainland China,1/27/20 23:59,5.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Washington,US,1/27/20 23:59,1.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Illinois,US,1/27/20 23:59,1.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
California,US,1/27/20 23:59,2.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Arizona,US,1/27/20 23:59,1.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Japan,1/27/20 23:59,4.0,,1.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Thailand,1/27/20 23:59,8.0,0.0,6.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,South Korea,1/27/20 23:59,4.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Singapore,1/27/20 23:59,5.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Vietnam,1/27/20 23:59,2.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,France,1/27/20 23:59,3.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Nepal,1/27/20 23:59,1.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Ontario,Canada,1/27/20 23:59,3.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Cambodia,1/27/20 23:59,1.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Sri Lanka,1/27/20 23:59,1.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Ivory Coast,1/27/20 23:59,1.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
New South Wales,Australia,1/27/20 23:59,4.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Victoria,Australia,1/27/20 23:59,1.0,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Unknown,China,1/27/20 23:59,,,,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Kiribati,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Palau,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Cook Islands,New Zealand,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Summer Olympics 2020,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Johor,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Kedah,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Kelantan,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Melaka,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Negeri Sembilan,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Pahang,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Perak,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Perlis,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Pulau Pinang,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Sabah,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Sarawak,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Selangor,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Terengganu,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
W.P. Kuala Lumpur,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
W.P. Labuan,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
W.P. Putrajaya,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Unknown,Malaysia,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Tonga,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Winter Olympics 2022,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Antarctica,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Jersey,United Kingdom,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Guernsey,United Kingdom,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,"Korea, North",1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Unknown,Ukraine,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
England,United Kingdom,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Northern Ireland,United Kingdom,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Scotland,United Kingdom,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Wales,United Kingdom,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Unknown,United Kingdom,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Nauru,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Niue,New Zealand,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
,Tuvalu,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
Pitcairn Islands,United Kingdom,1/27/20 23:59,0.0,0.0,0.0,2020-01-27,01-27-2020.csv,2026-05-18 17:40:19.935611
