Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
,South Korea,2020-02-07T03:03:03,24,0,1,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Taiwan,Taiwan,2020-02-06T15:03:04,16,0,1,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Germany,2020-02-07T16:33:03,13,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Macau,Macau,2020-02-06T14:23:04,10,0,1,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Vietnam,2020-02-06T01:13:08,10,0,1,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,France,2020-02-01T01:52:40,6,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Queensland,Australia,2020-02-07T01:03:02,5,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,United Arab Emirates,2020-02-02T05:43:01,5,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
New South Wales,Australia,2020-02-06T03:13:22,4,0,2,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Victoria,Australia,2020-02-01T18:12:49,4,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
British Columbia,Canada,2020-02-07T05:43:03,4,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,India,2020-02-03T21:43:02,3,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Italy,2020-02-07T17:53:02,3,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Philippines,2020-02-07T16:43:04,3,1,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Unknown,United Kingdom,2020-02-07T18:33:02,3,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
South Australia,Australia,2020-02-02T22:33:07,2,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Russia,2020-01-31T16:13:45,2,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"Chicago, IL",US,2020-02-01T19:43:03,2,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Belgium,2020-02-04T15:43:02,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Cambodia,2020-01-31T08:15:53,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"London, ON",Canada,2020-02-04T00:03:11,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Finland,2020-01-31T08:15:53,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Nepal,2020-01-31T08:15:53,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Spain,2020-02-01T23:43:02,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Sri Lanka,2020-01-31T08:15:53,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Sweden,2020-02-01T02:13:26,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"Seattle, WA",US,2020-02-01T19:43:03,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Unknown,China,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Kiribati,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Palau,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Cook Islands,New Zealand,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Summer Olympics 2020,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Johor,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Kedah,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Kelantan,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Melaka,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Negeri Sembilan,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Pahang,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Perak,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Perlis,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Pulau Pinang,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Sabah,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Sarawak,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Selangor,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Terengganu,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
W.P. Kuala Lumpur,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
W.P. Labuan,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
W.P. Putrajaya,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Unknown,Malaysia,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Tonga,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Winter Olympics 2022,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Antarctica,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Jersey,United Kingdom,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Guernsey,United Kingdom,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,"Korea, North",2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Unknown,Ukraine,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
England,United Kingdom,2020-02-07T23:43:02,0,2,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Northern Ireland,United Kingdom,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Scotland,United Kingdom,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Wales,United Kingdom,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Nauru,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Niue,New Zealand,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
,Tuvalu,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
Pitcairn Islands,United Kingdom,2020-02-07T23:43:02,0,0,0,2020-02-07,02-07-2020.csv,2026-05-18 17:40:27.077016
