Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,1/29/20 19:30,3554.0,125.0,88.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Zhejiang,Mainland China,1/29/20 19:30,296.0,,3.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Guangdong,Mainland China,1/29/20 19:30,277.0,,5.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Hunan,Mainland China,1/29/20 19:30,221.0,,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Henan,Mainland China,1/29/20 19:30,206.0,2.0,1.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Anhui,Mainland China,1/29/20 19:30,152.0,,2.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Chongqing,Mainland China,1/29/20 19:30,147.0,,1.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Shandong,Mainland China,1/29/20 19:30,130.0,,1.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Beijing,Mainland China,1/29/20 19:30,111.0,1.0,4.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Jiangxi,Mainland China,1/29/20 19:30,109.0,,3.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Sichuan,Mainland China,1/29/20 19:30,108.0,1.0,1.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Jiangsu,Mainland China,1/29/20 19:30,99.0,,1.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Shanghai,Mainland China,1/29/20 19:30,96.0,1.0,5.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Fujian,Mainland China,1/29/20 19:30,84.0,,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Guangxi,Mainland China,1/29/20 19:30,58.0,,2.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Shaanxi,Mainland China,1/29/20 19:30,56.0,,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Yunnan,Mainland China,1/29/20 19:30,55.0,,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Hebei,Mainland China,1/29/20 19:30,48.0,1.0,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Hainan,Mainland China,1/29/20 19:30,43.0,1.0,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Liaoning,Mainland China,1/29/20 19:30,39.0,,1.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Heilongjiang,Mainland China,1/29/20 19:30,38.0,1.0,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Tianjin,Mainland China,1/29/20 19:30,27.0,,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Shanxi,Mainland China,1/29/20 19:30,27.0,,1.0,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Gansu,Mainland China,1/29/20 19:30,24.0,,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Inner Mongolia,Mainland China,1/29/20 19:30,16.0,,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
Xinjiang,Mainland China,1/29/20 19:30,13.0,,,2020-01-29,01-29-2020.csv,2026-05-18 17:40:21.254415
