Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,1/25/20 17:00,761.0,40.0,32.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Guangdong,Mainland China,1/25/20 17:00,78.0,,2.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Zhejiang,Mainland China,1/25/20 17:00,62.0,,1.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Chongqing,Mainland China,1/25/20 17:00,57.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Hunan,Mainland China,1/25/20 17:00,43.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Beijing,Mainland China,1/25/20 17:00,41.0,,2.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Anhui,Mainland China,1/25/20 17:00,39.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Shanghai,Mainland China,1/25/20 17:00,33.0,,1.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Henan,Mainland China,1/25/20 17:00,32.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Sichuan,Mainland China,1/25/20 17:00,28.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Shandong,Mainland China,1/25/20 17:00,27.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Guangxi,Mainland China,1/25/20 17:00,23.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Hainan,Mainland China,1/25/20 17:00,19.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Jiangxi,Mainland China,1/25/20 17:00,18.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Fujian,Mainland China,1/25/20 17:00,18.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Jiangsu,Mainland China,1/25/20 17:00,18.0,,1.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Liaoning,Mainland China,1/25/20 17:00,17.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Shaanxi,Mainland China,1/25/20 17:00,15.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Yunnan,Mainland China,1/25/20 17:00,11.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Tianjin,Mainland China,1/25/20 17:00,10.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Heilongjiang,Mainland China,1/25/20 17:00,9.0,1.0,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Hebei,Mainland China,1/25/20 17:00,8.0,1.0,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Inner Mongolia,Mainland China,1/25/20 17:00,7.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Shanxi,Mainland China,1/25/20 17:00,6.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Hong Kong,Hong Kong,1/25/20 17:00,5.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Guizhou,Mainland China,1/25/20 17:00,4.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Jilin,Mainland China,1/25/20 17:00,4.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Gansu,Mainland China,1/25/20 17:00,4.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Ningxia,Mainland China,1/25/20 17:00,3.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Taiwan,Taiwan,1/25/20 17:00,3.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Xinjiang,Mainland China,1/25/20 17:00,3.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Macau,Macau,1/25/20 17:00,2.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Qinghai,Mainland China,1/25/20 17:00,1.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Washington,US,1/25/20 17:00,1.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Illinois,US,1/25/20 17:00,1.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,Japan,1/25/20 17:00,2.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,Thailand,1/25/20 17:00,6.0,0.0,3.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,South Korea,1/25/20 17:00,2.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,Singapore,1/25/20 17:00,3.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,Vietnam,1/25/20 17:00,2.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,France,1/25/20 17:00,3.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,Australia,1/25/20 17:00,4.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,Nepal,1/25/20 17:00,1.0,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Unknown,China,1/25/20 17:00,,,,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,Kiribati,1/25/20 17:00,0.0,0.0,0.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,Palau,1/25/20 17:00,0.0,0.0,0.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Cook Islands,New Zealand,1/25/20 17:00,0.0,0.0,0.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
,Summer Olympics 2020,1/25/20 17:00,0.0,0.0,0.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Johor,Malaysia,1/25/20 17:00,0.0,0.0,0.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Kedah,Malaysia,1/25/20 17:00,0.0,0.0,0.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Kelantan,Malaysia,1/25/20 17:00,0.0,0.0,0.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Melaka,Malaysia,1/25/20 17:00,0.0,0.0,0.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
Negeri Sembilan,Malaysia,1/25/20 17:00,0.0,0.0,0.0,2020-01-25,01-25-2020.csv,2026-05-18 17:40:18.618692
