Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,2020-02-18T23:13:11,61682,1921,9128,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Guangdong,Mainland China,2020-02-18T13:43:02,1328,4,565,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Henan,Mainland China,2020-02-18T14:23:02,1257,19,522,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Zhejiang,Mainland China,2020-02-18T12:23:02,1172,0,535,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Hunan,Mainland China,2020-02-18T13:43:02,1007,4,527,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Anhui,Mainland China,2020-02-18T13:43:02,982,6,361,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Jiangxi,Mainland China,2020-02-18T01:33:01,933,1,310,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Jiangsu,Mainland China,2020-02-18T12:33:02,629,0,280,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Chongqing,Mainland China,2020-02-18T23:23:03,555,5,254,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Shandong,Mainland China,2020-02-18T12:13:08,543,3,211,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Diamond Princess cruise ship,Others,2020-02-18T16:53:03,542,0,0,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Sichuan,Mainland China,2020-02-18T12:33:02,508,3,169,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Heilongjiang,Mainland China,2020-02-18T11:03:12,464,11,111,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Beijing,Mainland China,2020-02-18T02:13:06,387,4,122,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Shanghai,Mainland China,2020-02-18T05:03:08,333,1,177,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Hebei,Mainland China,2020-02-18T23:53:01,306,4,136,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Fujian,Mainland China,2020-02-18T09:43:08,292,0,93,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Guangxi,Mainland China,2020-02-18T12:33:02,242,2,69,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Shaanxi,Mainland China,2020-02-18T14:23:02,240,0,89,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Yunnan,Mainland China,2020-02-18T09:43:08,172,0,57,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Hainan,Mainland China,2020-02-18T10:43:02,163,4,79,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Guizhou,Mainland China,2020-02-18T13:33:02,146,2,66,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Shanxi,Mainland China,2020-02-18T23:23:03,131,0,61,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Tianjin,Mainland China,2020-02-18T13:53:02,128,3,48,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Liaoning,Mainland China,2020-02-18T12:53:02,121,1,53,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Gansu,Mainland China,2020-02-18T14:53:02,91,2,62,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Jilin,Mainland China,2020-02-18T07:43:02,89,1,36,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,Singapore,2020-02-18T16:53:03,81,0,29,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Xinjiang,Mainland China,2020-02-18T01:03:15,76,1,12,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,Japan,2020-02-18T17:23:04,74,1,13,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Inner Mongolia,Mainland China,2020-02-18T02:03:06,73,0,8,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Ningxia,Mainland China,2020-02-18T10:23:03,70,0,42,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Hong Kong,Hong Kong,2020-02-18T23:43:02,62,1,2,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,Thailand,2020-02-17T07:33:02,35,0,15,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,South Korea,2020-02-18T03:43:02,31,0,12,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Taiwan,Taiwan,2020-02-17T15:43:02,22,1,2,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Qinghai,Mainland China,2020-02-18T07:43:02,18,0,15,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,Germany,2020-02-18T17:03:03,16,0,12,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,Vietnam,2020-02-13T06:33:02,16,0,7,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,France,2020-02-15T20:53:02,12,1,4,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Macau,Macau,2020-02-16T12:03:06,10,0,5,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Unknown,United Kingdom,2020-02-16T16:23:06,9,0,8,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,United Arab Emirates,2020-02-16T20:43:02,9,0,4,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Queensland,Australia,2020-02-09T19:33:02,5,0,0,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
British Columbia,Canada,2020-02-17T08:03:07,5,0,0,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
Victoria,Australia,2020-02-13T17:53:03,4,0,4,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,India,2020-02-16T07:43:02,3,0,3,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
,Italy,2020-02-07T17:53:02,3,0,0,2020-02-18,02-18-2020.csv,2026-05-18 17:40:34.075583
