Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,_report_date,_source_file,_ingested_at
Hubei,China,2020-03-15T18:20:18,67794,3085,54288,30.9756,112.2707,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Italy,2020-03-14T20:13:16,24747,1809,2335,41.8719,12.5674,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Iran,2020-03-15T18:20:18,13938,724,4590,32.4279,53.688,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,"Korea, South",2020-03-15T18:20:18,8162,75,510,35.9078,127.7669,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Spain,2020-03-15T18:20:18,7798,289,517,40.4637,-3.7492,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Germany,2020-03-15T18:20:18,5795,11,46,51.1657,10.4515,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
France,France,2020-03-15T18:20:18,4499,91,12,46.2276,2.2137,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Switzerland,2020-03-15T18:20:18,2200,22,4,46.8182,8.2275,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
Guangdong,China,2020-03-15T18:20:18,1360,8,1304,23.3417,113.4244,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
Henan,China,2020-03-14T09:53:08,1273,22,1250,33.882,113.614,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
Zhejiang,China,2020-03-15T01:33:02,1231,1,1211,29.1832,120.0934,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Norway,2020-03-15T18:20:18,1221,3,1,60.472,8.4689,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
Unknown,United Kingdom,2020-03-14T14:53:04,1140,1,18,55.3781,-3.436,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Netherlands,2020-03-15T18:20:18,1135,20,2,52.1326,5.2913,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Sweden,2020-03-15T18:20:18,1022,3,1,60.1282,18.6435,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
Hunan,China,2020-03-14T08:33:03,1018,4,1014,27.6104,111.7088,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
Anhui,China,2020-03-11T02:18:14,990,6,984,31.8257,117.2264,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
Jiangxi,China,2020-03-12T02:13:04,935,1,934,27.614,115.7221,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Belgium,2020-03-15T18:20:18,886,4,1,50.5039,4.4699,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
Denmark,Denmark,2020-03-15T18:20:19,864,2,1,56.2639,9.5018,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Austria,2020-03-15T18:20:18,591,1,6,47.5162,14.5501,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
,Japan,2020-03-14T22:33:03,839,22,118,36.2048,138.2529,2020-03-15,03-15-2020.csv,2026-05-18 17:40:50.973490
