Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Hubei,Mainland China,2020-02-24T11:13:09,64287,2495,16748,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Guangdong,Mainland China,2020-02-24T10:23:02,1345,6,786,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Henan,Mainland China,2020-02-24T13:23:05,1271,19,943,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Zhejiang,Mainland China,2020-02-24T09:43:02,1205,1,782,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Hunan,Mainland China,2020-02-24T14:13:11,1016,4,731,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Anhui,Mainland China,2020-02-24T09:43:02,989,6,663,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Jiangxi,Mainland China,2020-02-24T01:23:09,934,1,645,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
,South Korea,2020-02-24T11:13:10,833,8,18,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Shandong,Mainland China,2020-02-24T10:23:02,755,5,343,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Diamond Princess cruise ship,Others,2020-02-23T22:33:03,691,3,0,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Jiangsu,Mainland China,2020-02-24T14:53:02,631,0,452,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Chongqing,Mainland China,2020-02-24T23:23:01,576,6,349,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Sichuan,Mainland China,2020-02-24T14:13:11,527,3,276,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Heilongjiang,Mainland China,2020-02-24T14:53:02,480,12,227,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Beijing,Mainland China,2020-02-24T00:53:02,399,4,198,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Shanghai,Mainland China,2020-02-24T07:03:06,335,3,261,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Hebei,Mainland China,2020-02-24T14:13:11,311,6,234,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Fujian,Mainland China,2020-02-24T10:23:02,293,1,183,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Guangxi,Mainland China,2020-02-24T06:53:02,251,2,112,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Shaanxi,Mainland China,2020-02-24T14:53:02,245,1,173,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
,Italy,2020-02-24T23:43:01,229,7,1,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Yunnan,Mainland China,2020-02-24T23:13:02,174,2,124,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Hainan,Mainland China,2020-02-24T14:53:02,168,5,116,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
,Japan,2020-02-24T14:23:03,159,1,22,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Guizhou,Mainland China,2020-02-23T12:43:02,146,2,102,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Tianjin,Mainland China,2020-02-24T15:03:05,135,3,87,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Shanxi,Mainland China,2020-02-24T23:13:02,133,0,94,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Liaoning,Mainland China,2020-02-24T06:53:02,121,1,80,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Jilin,Mainland China,2020-02-24T09:43:02,93,1,60,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Gansu,Mainland China,2020-02-24T15:13:07,91,2,80,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
,Singapore,2020-02-23T15:13:15,89,0,51,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Hong Kong,Hong Kong,2020-02-24T11:23:06,79,2,19,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Xinjiang,Mainland China,2020-02-24T15:03:05,76,2,30,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Inner Mongolia,Mainland China,2020-02-24T15:03:05,75,0,34,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Ningxia,Mainland China,2020-02-24T06:53:02,71,0,58,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
,Iran,2020-02-24T11:13:10,61,12,0,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Unassigned Location (From Diamond Princess),US,2020-02-24T23:33:02,36,0,0,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
,Thailand,2020-02-23T15:03:05,35,0,21,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Taiwan,Taiwan,2020-02-24T10:13:28,30,1,5,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
,Germany,2020-02-21T23:03:13,16,0,14,2020-02-24,02-24-2020.csv,2026-05-18 17:40:37.974355
