Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,_report_date,_source_file,_ingested_at
,Brazil,2020-03-17T15:33:06,321,1,2,-14.235,-51.9253,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Finland,2020-03-17T12:33:06,413,4,10,61.9241,25.7482,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Hebei,China,2020-03-13T11:09:03,318,6,310,38.0428,114.5149,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Fujian,China,2020-03-11T02:18:14,296,1,295,26.0789,117.9874,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Slovenia,2020-03-17T16:53:04,275,1,0,46.1512,14.9955,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
New Jersey,US,2020-03-17T20:13:22,267,3,1,40.2989,-74.521,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Singapore,2020-03-17T15:33:06,266,0,114,1.3521,103.8198,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Guangxi,China,2020-03-17T00:33:02,253,2,248,23.8298,108.7881,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Shaanxi,China,2020-03-17T10:53:03,246,3,236,35.1917,108.8701,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Poland,2020-03-17T20:53:02,238,5,13,51.9194,19.1451,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Pakistan,2020-03-17T15:33:06,236,0,2,30.3753,69.3451,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Bahrain,2020-03-17T03:13:15,228,1,81,26.0667,50.5577,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Estonia,2020-03-17T10:33:03,225,0,1,58.5953,25.0136,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Ireland,2020-03-17T02:53:03,223,2,5,53.1424,-7.6921,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Iceland,2020-03-17T15:33:06,220,1,0,64.9631,-19.0208,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Massachusetts,US,2020-03-17T22:53:02,218,0,1,42.2302,-71.5301,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Florida,US,2020-03-17T23:33:02,216,6,0,27.7663,-81.6868,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
New South Wales,Australia,2020-03-17T12:33:07,210,4,4,-33.8688,151.2093,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Chile,2020-03-17T15:33:06,201,0,0,-35.6751,-71.543,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Egypt,2020-03-17T18:13:10,196,4,32,26.8206,30.8025,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Louisiana,US,2020-03-17T22:53:03,196,4,0,31.1695,-91.8678,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Philippines,2020-03-17T10:33:03,187,12,5,12.8797,121.774,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Ontario,Canada,2020-03-17T16:53:04,507,1,5,51.2538,-85.3232,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Romania,2020-03-17T10:33:03,184,0,16,45.9432,24.9668,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Thailand,2020-03-17T10:33:03,177,1,41,15.87,100.9925,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Yunnan,China,2020-03-16T23:53:02,176,2,172,24.974,101.487,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Indonesia,2020-03-17T10:33:03,172,5,8,-0.7893,113.9213,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Saudi Arabia,2020-03-17T17:53:03,171,0,6,23.8859,45.0792,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Hainan,China,2020-03-16T14:38:45,168,6,161,19.1959,109.7453,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Hong Kong,China,2020-03-17T10:13:11,162,4,88,22.3,114.2,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Illinois,US,2020-03-17T22:53:03,161,1,2,40.3495,-88.9861,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Colorado,US,2020-03-17T22:53:03,160,2,0,39.0598,-105.3111,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Iraq,2020-03-17T15:33:06,154,11,32,33.2232,43.6793,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Guizhou,China,2020-03-17T07:33:03,147,2,144,26.8154,106.8748,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Georgia,US,2020-03-17T20:13:22,146,1,0,33.0406,-83.6431,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,India,2020-03-17T15:33:06,142,3,14,20.5937,78.9629,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Luxembourg,2020-03-17T15:33:06,140,1,0,49.8153,6.1296,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Tianjin,China,2020-03-15T18:20:18,136,3,133,39.3054,117.323,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Gansu,China,2020-03-15T18:20:18,133,2,91,36.0611,103.8343,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Shanxi,China,2020-03-13T11:09:03,133,0,133,37.5777,112.2922,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Kuwait,2020-03-17T10:53:03,130,0,9,29.3117,47.4818,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Liaoning,China,2020-03-17T12:13:13,125,1,120,41.2956,122.6085,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Lebanon,2020-03-17T10:53:03,120,3,3,33.8547,35.8623,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Peru,2020-03-17T15:53:12,117,9,1,-9.19,-75.0152,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Russia,2020-03-17T15:53:12,114,0,8,61.524,105.3188,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Pennsylvania,US,2020-03-17T23:13:10,112,0,0,40.5908,-77.2098,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Texas,US,2020-03-17T20:13:22,110,1,0,31.0545,-97.5635,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,San Marino,2020-03-16T01:33:03,102,9,4,43.9424,12.4578,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
British Columbia,Canada,2020-03-16T19:13:13,103,4,4,53.7267,-127.6476,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,United Arab Emirates,2020-03-16T00:22:11,98,0,23,23.4241,53.8478,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Victoria,Australia,2020-03-17T12:53:09,94,0,8,-37.8136,144.9631,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Jilin,China,2020-03-16T00:22:10,93,1,92,43.6661,126.1923,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Mexico,2020-03-17T10:53:03,82,0,4,23.6345,-102.5528,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Armenia,2020-03-17T19:33:02,78,0,1,40.0691,45.0382,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Queensland,Australia,2020-03-17T12:33:07,78,0,8,-28.0167,153.4,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Taiwan*,2020-03-17T08:13:11,77,1,22,23.7,121.0,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Xinjiang,China,2020-03-11T02:18:14,76,3,73,41.1129,85.2401,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Inner Mongolia,China,2020-03-16T14:38:45,75,1,73,44.0935,113.9448,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Ningxia,China,2020-03-16T14:38:45,75,0,75,37.2692,106.1655,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Alberta,Canada,2020-03-17T03:13:18,74,0,0,53.9333,-116.5765,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Quebec,Canada,2020-03-17T19:33:03,128,1,0,52.9399,-73.5491,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Tennessee,US,2020-03-17T23:13:10,74,0,0,35.7478,-86.6923,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Slovakia,2020-03-17T02:13:34,72,0,0,48.669,19.699,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Wisconsin,US,2020-03-17T20:13:22,72,0,1,44.2685,-89.6165,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Panama,2020-03-17T10:53:03,69,1,0,8.538,-80.7821,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Argentina,2020-03-17T15:53:12,68,2,3,-38.4161,-63.6167,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Connecticut,US,2020-03-17T23:13:10,68,0,0,41.5978,-72.7554,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Bulgaria,2020-03-17T10:53:03,67,2,0,42.7339,25.4858,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Ohio,US,2020-03-17T20:53:02,67,0,0,40.3888,-82.7649,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Virginia,US,2020-03-17T20:13:22,67,2,0,37.7693,-78.17,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Oregon,US,2020-03-17T23:13:10,66,1,0,44.572,-122.0709,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Vietnam,2020-03-17T15:53:12,66,0,16,14.0583,108.2772,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Colombia,2020-03-17T15:53:12,65,0,1,4.5709,-74.2973,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Croatia,2020-03-17T10:53:03,65,0,4,45.1,15.2,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Serbia,2020-03-17T11:13:18,65,0,1,44.0165,21.0059,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Michigan,US,2020-03-17T20:53:02,65,0,0,43.3266,-84.5361,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
North Carolina,US,2020-03-17T23:13:10,64,0,0,35.6301,-79.8064,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,South Africa,2020-03-16T14:38:45,62,0,0,-30.5595,22.9375,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Algeria,2020-03-17T03:13:15,60,4,12,28.0339,1.6596,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Maryland,US,2020-03-17T16:13:14,60,0,3,39.0639,-76.8021,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Minnesota,US,2020-03-17T17:53:03,60,0,0,45.6945,-93.9002,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Ecuador,2020-03-17T03:13:15,58,2,0,-1.8312,-78.1834,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Brunei,2020-03-17T15:53:12,56,0,0,4.5353,114.7277,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Nevada,US,2020-03-17T23:33:02,56,1,0,38.3135,-117.0554,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Albania,2020-03-17T15:53:12,55,1,0,41.1533,20.1683,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Utah,US,2020-03-17T20:53:02,51,0,0,40.15,-111.8624,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Hungary,2020-03-17T11:13:29,50,1,2,47.1625,19.5033,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Latvia,2020-03-17T11:13:29,49,0,1,56.8796,24.6032,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Faroe Islands,Denmark,2020-03-17T10:13:13,47,0,0,61.8926,-6.9118,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Turkey,2020-03-17T22:13:16,47,1,0,38.9637,35.2433,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Diamond Princess,US,2020-03-16T16:53:06,47,0,0,35.4437,139.638,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
South Carolina,US,2020-03-17T23:13:10,47,1,0,33.8569,-80.945,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Cyprus,2020-03-17T03:13:15,40,0,0,35.1264,33.4299,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Sri Lanka,2020-03-17T15:53:12,44,0,1,7.8731,80.7718,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Costa Rica,2020-03-17T03:13:15,41,0,0,9.7489,-83.7534,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Andorra,2020-03-17T20:53:02,39,0,1,42.5063,1.5218,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Alabama,US,2020-03-17T23:13:10,39,0,0,32.3182,-86.9023,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Malta,2020-03-17T15:53:12,38,0,2,35.9375,14.3754,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Morocco,2020-03-17T15:53:12,38,2,1,31.7917,-7.0926,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Belarus,2020-03-16T14:38:45,36,0,3,53.7098,27.9534,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Georgia,2020-03-17T11:13:29,34,0,1,42.3154,43.3569,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Jordan,2020-03-17T11:13:29,34,0,1,30.5852,36.2384,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Cambodia,2020-03-17T15:53:13,33,0,1,12.5657,104.991,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Kazakhstan,2020-03-17T15:53:12,33,0,0,48.0196,66.9237,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Venezuela,2020-03-17T11:33:05,33,0,0,6.4238,-66.5897,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Maine,US,2020-03-17T17:53:03,32,0,0,44.6939,-69.3819,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Western Australia,Australia,2020-03-17T12:53:09,31,1,0,-31.9505,115.8605,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Moldova,2020-03-17T15:53:12,30,0,1,47.4116,28.3699,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Indiana,US,2020-03-17T23:13:10,30,2,0,39.8494,-86.2583,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
South Australia,Australia,2020-03-16T14:38:46,29,0,3,-34.9285,138.6007,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Uruguay,2020-03-17T02:13:54,29,0,0,-32.5228,-55.7658,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Azerbaijan,2020-03-17T11:53:10,28,1,6,40.1431,47.5769,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Bosnia and Herzegovina,2020-03-17T15:53:12,26,0,2,43.9159,17.6791,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,North Macedonia,2020-03-17T11:53:10,26,0,1,41.6086,21.7453,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Senegal,2020-03-17T12:33:06,26,0,2,14.4974,-14.4524,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Kentucky,US,2020-03-17T23:33:02,26,1,1,37.6681,-84.6701,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
New Hampshire,US,2020-03-17T23:13:10,26,0,0,43.4525,-71.5639,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Lithuania,2020-03-17T18:53:02,0,0,1,55.1694,23.8813,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Oman,2020-03-17T11:53:10,24,0,9,21.4735,55.9754,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Tunisia,2020-03-17T11:53:10,24,0,0,33.8869,9.5375,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Iowa,US,2020-03-16T23:53:03,23,0,0,42.0115,-93.2105,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
New Mexico,US,2020-03-17T23:13:10,23,0,0,34.8405,-106.2485,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Rhode Island,US,2020-03-17T20:53:02,23,0,0,41.6809,-71.5118,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Afghanistan,2020-03-17T11:53:10,26,0,1,33.9391,67.71,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Arkansas,US,2020-03-16T17:13:23,22,0,0,34.9697,-92.3731,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
District of Columbia,US,2020-03-16T23:53:03,22,0,0,38.8974,-77.0268,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Dominican Republic,2020-03-17T08:13:22,21,1,0,18.7357,-70.1627,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Grand Princess,US,2020-03-17T20:53:02,21,0,0,37.6489,-122.6655,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Mississippi,US,2020-03-17T17:53:03,21,0,0,32.7416,-89.6787,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Nebraska,US,2020-03-17T17:53:03,21,0,0,41.1254,-98.2681,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Arizona,US,2020-03-17T23:13:10,20,0,1,33.7298,-111.4312,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Oklahoma,US,2020-03-17T17:53:03,19,0,0,35.5653,-96.9289,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Qinghai,China,2020-03-11T02:18:14,18,0,18,35.7452,95.9956,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Guadeloupe,2020-03-17T10:53:03,18,0,0,16.265,-61.551,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Kansas,US,2020-03-17T23:13:10,18,1,0,38.5266,-96.7265,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Martinique,2020-03-17T10:53:03,16,1,0,14.6415,-61.0242,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Delaware,US,2020-03-17T23:33:02,16,0,0,39.3185,-75.5071,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Burkina Faso,2020-03-16T14:38:45,15,0,0,12.2383,-1.5616,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Ukraine,2020-03-17T19:33:02,14,2,0,48.3794,31.1656,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Maldives,2020-03-15T18:20:18,13,0,0,3.2028,73.2207,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Macau,China,2020-03-17T04:32:18,12,0,10,22.1667,113.55,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Jamaica,2020-03-17T12:13:16,12,0,2,18.1096,-77.2975,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,New Zealand,2020-03-17T11:53:10,12,0,0,-40.9006,174.886,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Vermont,US,2020-03-16T17:13:23,12,0,0,44.0459,-72.7107,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Bolivia,2020-03-16T14:38:45,11,0,0,-16.2902,-63.5887,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,French Guiana,2020-03-16T14:38:46,11,0,0,3.9339,-53.1258,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Missouri,US,2020-03-17T23:33:02,11,0,0,38.4561,-92.2884,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
South Dakota,US,2020-03-17T23:33:02,11,1,0,44.2998,-99.4388,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Wyoming,US,2020-03-17T23:53:03,11,0,0,42.756,-107.3025,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Bangladesh,2020-03-17T12:13:16,10,0,3,23.685,90.3563,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Cameroon,2020-03-17T15:53:13,10,0,0,3.848,11.5021,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Hawaii,US,2020-03-17T17:33:03,10,0,0,21.0943,-157.4983,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Uzbekistan,2020-03-17T12:13:16,10,0,0,41.3775,64.5853,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Reunion,France,2020-03-17T11:13:29,9,0,0,-21.1351,55.2471,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Paraguay,2020-03-17T12:13:16,11,0,0,-23.4425,-58.4438,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Reunion,2020-03-17T07:15:25,9,0,0,-21.1151,55.5364,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Montana,US,2020-03-17T17:33:03,9,0,0,46.9219,-110.4544,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Grand Princess,Canada,2020-03-17T03:13:18,8,0,0,37.6489,-122.6655,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
Manitoba,Canada,2020-03-17T19:33:03,8,0,0,53.7609,-98.8139,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
New Brunswick,Canada,2020-03-17T19:33:03,8,0,0,46.5653,-66.4619,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
,Honduras,2020-03-17T12:13:16,8,0,0,15.2,-86.2419,2020-03-17,03-17-2020.csv,2026-05-18 17:40:52.292730
