Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Negeri Sembilan,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Pahang,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Perak,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Perlis,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Pulau Pinang,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Sabah,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Sarawak,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Selangor,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Terengganu,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
W.P. Kuala Lumpur,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
W.P. Labuan,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
W.P. Putrajaya,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Unknown,Malaysia,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
,Tonga,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
,Winter Olympics 2022,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
,Antarctica,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Jersey,United Kingdom,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Guernsey,United Kingdom,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
,"Korea, North",1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Unknown,Ukraine,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
England,United Kingdom,1/31/2020 23:59,0.0,1.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Northern Ireland,United Kingdom,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Scotland,United Kingdom,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Wales,United Kingdom,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
,Nauru,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Niue,New Zealand,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
,Tuvalu,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
Pitcairn Islands,United Kingdom,1/31/2020 23:59,0.0,0.0,0.0,2020-01-31,01-31-2020.csv,2026-05-18 17:40:22.546841
