Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,_report_date,_source_file,_ingested_at
Cook Islands,New Zealand,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
,Summer Olympics 2020,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Johor,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Kedah,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Kelantan,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Melaka,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Negeri Sembilan,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Pahang,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Perak,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Perlis,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Pulau Pinang,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Sabah,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Sarawak,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Selangor,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Terengganu,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
W.P. Kuala Lumpur,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
W.P. Labuan,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
W.P. Putrajaya,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Unknown,Malaysia,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
,Tonga,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
,Winter Olympics 2022,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
,Antarctica,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Jersey,United Kingdom,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Guernsey,United Kingdom,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
,"Korea, North",2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Unknown,Ukraine,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
England,United Kingdom,2020-02-02T23:43:02,0,2,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Northern Ireland,United Kingdom,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Scotland,United Kingdom,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Wales,United Kingdom,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
,Nauru,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Niue,New Zealand,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
,Tuvalu,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
Pitcairn Islands,United Kingdom,2020-02-02T23:43:02,0,0,0,2020-02-02,02-02-2020.csv,2026-05-18 17:40:23.900427
